x_m	y_m	psi_m	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway	psi_ref_filter	x_ref_filter	y_ref_filter
1483,533918	-496,795481	7,709702	7,694333	0,005140	0,001440	3584087476,963470	0,013261	-0,023367	-0,002055	-0,026858	-0,005218	-0,000782	0,000000	1477,736601	-498,427554
1483,533918	-496,795481	7,709702	7,702236	0,005264	0,001461	3584087476,973469	0,013275	-0,023375	-0,002057	-0,026886	-0,005262	-0,000782	0,000000	1477,750196	-498,421696
1483,841868	-496,716253	7,727569	7,713431	0,005459	0,001522	3584087476,983469	0,013290	-0,023383	-0,002059	-0,026925	-0,005332	-0,000788	0,000000	1477,763790	-498,415815
1483,841868	-496,716253	7,727569	7,720209	0,005571	0,001557	3584087476,993468	0,013305	-0,023390	-0,002062	-0,026949	-0,005372	-0,000790	0,000000	1477,777383	-498,409913
1484,085373	-496,630536	7,744713	7,731391	0,005756	0,001607	3584087477,003470	0,013322	-0,023397	-0,002065	-0,026988	-0,005438	-0,000794	0,000000	1477,790974	-498,403989
1484,085373	-496,630536	7,744713	7,738161	0,005862	0,001634	3584087477,013470	0,013339	-0,023404	-0,002067	-0,027011	-0,005475	-0,000796	0,000000	1477,804564	-498,398043
1484,398472	-496,550363	7,758965	7,749051	0,006017	0,001683	3584087477,023471	0,013357	-0,023410	-0,002070	-0,027049	-0,005531	-0,000801	0,000000	1477,818151	-498,392075
1484,398472	-496,550363	7,758965	7,755645	0,006105	0,001710	3584087477,033468	0,013376	-0,023416	-0,002074	-0,027072	-0,005562	-0,000803	0,000000	1477,831737	-498,386086
1484,622719	-496,434211	7,775767	7,765285	0,006277	0,001755	3584087477,043471	0,013395	-0,023422	-0,002077	-0,027106	-0,005623	-0,000806	0,000000	1477,845320	-498,380076
1484,622719	-496,434211	7,775767	7,771123	0,006376	0,001780	3584087477,053470	0,013415	-0,023428	-0,002080	-0,027126	-0,005658	-0,000808	0,000000	1477,858900	-498,374044
1484,832215	-496,348691	7,789210	7,781315	0,006518	0,001839	3584087477,063472	0,013435	-0,023434	-0,002084	-0,027162	-0,005709	-0,000814	0,000000	1477,872478	-498,367990
1484,832215	-496,348691	7,789210	7,787487	0,006599	0,001872	3584087477,073470	0,013456	-0,023439	-0,002087	-0,027183	-0,005738	-0,000818	0,000000	1477,886053	-498,361916
1485,050708	-496,280655	7,801583	7,796551	0,006726	0,001923	3584087477,083472	0,013477	-0,023445	-0,002091	-0,027215	-0,005784	-0,000824	0,000000	1477,899625	-498,355820
1485,050708	-496,280655	7,801583	7,802042	0,006797	0,001952	3584087477,093472	0,013500	-0,023450	-0,002095	-0,027234	-0,005809	-0,000827	0,000000	1477,913196	-498,349703
1485,220822	-496,230127	7,813306	7,810270	0,006921	0,001994	3584087477,103472	0,013522	-0,023455	-0,002099	-0,027263	-0,005853	-0,000831	0,000000	1477,926764	-498,343565
1485,220822	-496,230127	7,813306	7,815256	0,006990	0,002017	3584087477,113472	0,013545	-0,023460	-0,002103	-0,027280	-0,005877	-0,000832	0,000000	1477,940330	-498,337406
1485,366247	-496,191783	7,822495	7,822923	0,007094	0,002048	3584087477,123473	0,013568	-0,023465	-0,002107	-0,027307	-0,005914	-0,000835	0,000000	1477,953894	-498,331226
1485,366247	-496,191783	7,822495	7,827570	0,007152	0,002064	3584087477,133471	0,013592	-0,023469	-0,002112	-0,027323	-0,005934	-0,000836	0,000000	1477,967457	-498,325025
1485,508442	-496,112952	7,830827	7,834028	0,007239	0,002087	3584087477,143486	0,013616	-0,023474	-0,002116	-0,027346	-0,005964	-0,000837	0,000000	1477,981019	-498,318804
1485,508442	-496,112952	7,830827	7,837944	0,007286	0,002098	3584087477,153472	0,013640	-0,023479	-0,002120	-0,027360	-0,005980	-0,000837	0,000000	1477,994580	-498,312562
1485,632092	-496,105689	7,837079	7,843622	0,007365	0,002134	3584087477,163474	0,013665	-0,023483	-0,002125	-0,027379	-0,006008	-0,000841	0,000000	1478,008142	-498,306300
1485,632092	-496,105689	7,837079	7,847067	0,007408	0,002153	3584087477,173473	0,013689	-0,023488	-0,002129	-0,027391	-0,006022	-0,000842	0,000000	1478,021704	-498,300017
1485,701310	-496,092280	7,840974	7,851637	0,007477	0,002164	3584087477,183475	0,013714	-0,023492	-0,002134	-0,027407	-0,006046	-0,000842	0,000000	1478,035268	-498,293714
1485,701310	-496,092280	7,840974	7,854412	0,007514	0,002169	3584087477,193473	0,013740	-0,023497	-0,002138	-0,027417	-0,006058	-0,000841	0,000000	1478,048833	-498,287391
1485,727787	-496,096887	7,843431	7,857645	0,007558	0,002175	3584087477,203475	0,013765	-0,023501	-0,002142	-0,027428	-0,006072	-0,000840	0,000000	1478,062401	-498,281047
1485,727787	-496,096887	7,843431	7,859613	0,007579	0,002175	3584087477,213473	0,013790	-0,023505	-0,002147	-0,027435	-0,006078	-0,000839	0,000000	1478,075972	-498,274683
1485,773817	-496,099068	7,844129	7,861788	0,007597	0,002172	3584087477,223476	0,013816	-0,023510	-0,002151	-0,027443	-0,006083	-0,000837	0,000000	1478,089548	-498,268300
1485,773817	-496,099068	7,844129	7,863116	0,007603	0,002167	3584087477,233475	0,013841	-0,023514	-0,002156	-0,027447	-0,006084	-0,000835	0,000000	1478,103128	-498,261896
1485,745412	-496,129505	7,843443	7,864209	0,007619	0,002160	3584087477,243475	0,013866	-0,023519	-0,002160	-0,027451	-0,006088	-0,000832	0,000000	1478,116715	-498,255473
1485,745412	-496,129505	7,843443	7,864884	0,007623	0,002154	3584087477,253475	0,013892	-0,023524	-0,002165	-0,027454	-0,006088	-0,000830	0,000000	1478,130308	-498,249029
1485,690225	-496,143556	7,842588	7,865034	0,007609	0,002135	3584087477,263476	0,013917	-0,023528	-0,002169	-0,027454	-0,006081	-0,000826	0,000000	1478,143909	-498,242566
1485,690225	-496,143556	7,842588	7,865139	0,007595	0,002122	3584087477,273476	0,013942	-0,023533	-0,002173	-0,027455	-0,006074	-0,000823	0,000000	1478,157519	-498,236084
1485,638221	-496,149535	7,839404	7,864878	0,007560	0,002105	3584087477,283476	0,013967	-0,023538	-0,002178	-0,027454	-0,006060	-0,000820	0,000000	1478,171139	-498,229581
1485,638221	-496,149535	7,839404	7,864734	0,007533	0,002093	3584087477,293477	0,013991	-0,023544	-0,002182	-0,027453	-0,006048	-0,000817	0,000000	1478,184770	-498,223059
1485,529591	-496,206685	7,835317	7,863401	0,007490	0,002080	3584087477,303478	0,014016	-0,023549	-0,002186	-0,027448	-0,006032	-0,000815	0,000000	1478,198413	-498,216518
1485,529591	-496,206685	7,835317	7,862610	0,007459	0,002070	3584087477,313475	0,014040	-0,023554	-0,002190	-0,027446	-0,006019	-0,000813	0,000000	1478,212069	-498,209957
1485,401335	-496,260408	7,829098	7,860528	0,007392	0,002039	3584087477,323478	0,014063	-0,023560	-0,002194	-0,027438	-0,005993	-0,000808	0,000000	1478,225740	-498,203377
1485,401335	-496,260408	7,829098	7,859285	0,007346	0,002017	3584087477,333476	0,014086	-0,023566	-0,002197	-0,027434	-0,005975	-0,000805	0,000000	1478,239426	-498,196778
1485,237345	-496,358881	7,822363	7,856086	0,007262	0,001980	3584087477,343478	0,014109	-0,023572	-0,002201	-0,027423	-0,005943	-0,000799	0,000000	1478,253129	-498,190159
1485,237345	-496,358881	7,822363	7,854167	0,007206	0,001955	3584087477,353475	0,014132	-0,023579	-0,002204	-0,027416	-0,005921	-0,000795	0,000000	1478,266850	-498,183522
1485,068093	-496,343267	7,815880	7,850356	0,007102	0,001898	3584087477,363479	0,014153	-0,023585	-0,002208	-0,027403	-0,005881	-0,000786	0,000000	1478,280590	-498,176865
1485,068093	-496,343267	7,815880	7,848068	0,007033	0,001861	3584087477,373476	0,014175	-0,023592	-0,002211	-0,027395	-0,005854	-0,000780	0,000000	1478,294351	-498,170189
1484,897224	-496,376861	7,809330	7,844133	0,006920	0,001843	3584087477,383479	0,014195	-0,023599	-0,002214	-0,027381	-0,005813	-0,000778	0,000000	1478,308133	-498,163495
1484,897224	-496,376861	7,809330	7,841771	0,006845	0,001829	3584087477,393477	0,014215	-0,023607	-0,002217	-0,027373	-0,005785	-0,000777	0,000000	1478,321938	-498,156781
1484,681615	-496,430461	7,800736	7,837764	0,006727	0,001804	3584087477,403479	0,014235	-0,023614	-0,002220	-0,027359	-0,005742	-0,000775	0,000000	1478,335767	-498,150049
1484,681615	-496,430461	7,800736	7,835358	0,006651	0,001787	3584087477,413477	0,014253	-0,023622	-0,002222	-0,027351	-0,005713	-0,000772	0,000000	1478,349622	-498,143298
1484,513258	-496,449527	7,794965	7,830516	0,006513	0,001752	3584087477,423480	0,014272	-0,023631	-0,002225	-0,027334	-0,005663	-0,000769	0,000000	1478,363503	-498,136529
1484,513258	-496,449527	7,794965	7,827605	0,006425	0,001729	3584087477,433478	0,014289	-0,023640	-0,002227	-0,027323	-0,005630	-0,000766	0,000000	1478,377413	-498,129741
1484,298380	-496,485451	7,786920	7,823577	0,006299	0,001704	3584087477,443480	0,014306	-0,023648	-0,002229	-0,027309	-0,005584	-0,000764	0,000000	1478,391351	-498,122935
1484,298380	-496,485451	7,786920	7,821157	0,006218	0,001687	3584087477,453479	0,014322	-0,023658	-0,002231	-0,027301	-0,005554	-0,000762	0,000000	1478,405320	-498,116111
1484,050485	-496,509213	7,782251	7,816524	0,006078	0,001659	3584087477,463480	0,014337	-0,023667	-0,002233	-0,027285	-0,005503	-0,000759	0,000000	1478,419321	-498,109269
1484,050485	-496,509213	7,782251	7,813739	0,005988	0,001640	3584087477,473480	0,014352	-0,023677	-0,002235	-0,027275	-0,005470	-0,000757	0,000000	1478,433354	-498,102408
1483,840966	-496,543352	7,775540	7,810223	0,005830	0,001616	3584087477,483481	0,014366	-0,023687	-0,002237	-0,027263	-0,005413	-0,000756	0,000000	1478,447422	-498,095530
1483,840966	-496,543352	7,775540	7,808113	0,005729	0,001599	3584087477,493479	0,014379	-0,023698	-0,002238	-0,027255	-0,005376	-0,000755	0,000000	1478,461525	-498,088635
1483,620136	-496,509183	7,773703	7,804195	0,005579	0,001572	3584087477,503481	0,014391	-0,023709	-0,002239	-0,027242	-0,005322	-0,000753	0,000000	1478,475664	-498,081721
1483,620136	-496,509183	7,773703	7,801843	0,005483	0,001554	3584087477,513481	0,014403	-0,023720	-0,002240	-0,027234	-0,005287	-0,000751	0,000000	1478,489840	-498,074791
1483,407487	-496,512954	7,773713	7,799708	0,005332	0,001553	3584087477,523482	0,014414	-0,023731	-0,002241	-0,027226	-0,005234	-0,000755	0,000000	1478,504055	-498,067843
1483,407487	-496,512954	7,773713	7,798433	0,005235	0,001550	3584087477,533483	0,014424	-0,023743	-0,002242	-0,027222	-0,005199	-0,000756	0,000000	1478,518310	-498,060878
1483,232332	-496,441688	7,775576	7,797681	0,005087	0,001544	3584087477,543482	0,014433	-0,023755	-0,002242	-0,027219	-0,005147	-0,000758	0,000000	1478,532606	-498,053897
1483,232332	-496,441688	7,775576	7,797240	0,004991	0,001537	3584087477,553481	0,014442	-0,023768	-0,002243	-0,027218	-0,005113	-0,000759	0,000000	1478,546943	-498,046898
1483,065771	-496,415505	7,778170	7,797726	0,004858	0,001559	3584087477,563483	0,014450	-0,023781	-0,002243	-0,027219	-0,005067	-0,000766	0,000000	1478,561322	-498,039883
1483,065771	-496,415505	7,778170	7,798033	0,004773	0,001569	3584087477,573480	0,014457	-0,023794	-0,002243	-0,027220	-0,005037	-0,000769	0,000000	1478,575746	-498,032852
1482,899007	-496,363962	7,783849	7,799260	0,004649	0,001583	3584087477,583486	0,014464	-0,023807	-0,002243	-0,027225	-0,004994	-0,000775	0,000000	1478,590214	-498,025805
1482,899007	-496,363962	7,783849	7,800015	0,004569	0,001588	3584087477,593482	0,014470	-0,023821	-0,002243	-0,027227	-0,004966	-0,000777	0,000000	1478,604727	-498,018742
1482,765661	-496,297328	7,791594	7,802733	0,004448	0,001609	3584087477,603483	0,014475	-0,023835	-0,002243	-0,027237	-0,004924	-0,000784	0,000000	1478,619286	-498,011663
1482,765661	-496,297328	7,791594	7,804390	0,004370	0,001619	3584087477,613482	0,014479	-0,023849	-0,002243	-0,027242	-0,004897	-0,000787	0,000000	1478,633892	-498,004569
1482,629628	-496,238076	7,801345	7,808470	0,004264	0,001648	3584087477,623488	0,014484	-0,023863	-0,002242	-0,027257	-0,004861	-0,000795	0,000000	1478,648546	-497,997460
1482,629628	-496,238076	7,801345	7,810950	0,004194	0,001663	3584087477,633482	0,014487	-0,023878	-0,002242	-0,027265	-0,004837	-0,000799	0,000000	1478,663248	-497,990336
1482,491892	-496,176074	7,812848	7,816322	0,004092	0,001693	3584087477,643484	0,014490	-0,023892	-0,002241	-0,027284	-0,004803	-0,000807	0,000000	1478,677999	-497,983196
1482,491892	-496,176074	7,812848	7,819582	0,004024	0,001708	3584087477,653483	0,014493	-0,023907	-0,002240	-0,027295	-0,004780	-0,000811	0,000000	1478,692800	-497,976043
1482,419519	-496,128052	7,826223	7,826118	0,003923	0,001739	3584087477,663484	0,014495	-0,023923	-0,002240	-0,027318	-0,004746	-0,000819	0,000000	1478,707651	-497,968875
1482,419519	-496,128052	7,826223	7,830082	0,003856	0,001754	3584087477,673483	0,014496	-0,023938	-0,002239	-0,027332	-0,004723	-0,000823	0,000000	1478,722552	-497,961693
1482,392003	-495,979238	7,842035	7,837785	0,003781	0,001780	3584087477,683485	0,014497	-0,023954	-0,002238	-0,027359	-0,004698	-0,000830	0,000000	1478,737505	-497,954497
1482,392003	-495,979238	7,842035	7,842453	0,003729	0,001793	3584087477,693484	0,014497	-0,023969	-0,002237	-0,027375	-0,004680	-0,000833	0,000000	1478,752509	-497,947288
1482,364221	-495,865181	7,856727	7,851546	0,003681	0,001856	3584087477,703485	0,014497	-0,023985	-0,002236	-0,027407	-0,004666	-0,000846	0,000000	1478,767565	-497,940065
1482,364221	-495,865181	7,856727	7,857054	0,003646	0,001892	3584087477,713482	0,014497	-0,024001	-0,002235	-0,027426	-0,004656	-0,000853	0,000000	1478,782673	-497,932829
1482,351217	-495,811077	7,873066	7,866212	0,003608	0,001956	3584087477,723486	0,014497	-0,024017	-0,002234	-0,027458	-0,004645	-0,000866	0,000000	1478,797834	-497,925580
1482,351217	-495,811077	7,873066	7,871758	0,003579	0,001992	3584087477,733484	0,014496	-0,024034	-0,002233	-0,027478	-0,004637	-0,000873	0,000000	1478,813048	-497,918319
1482,344085	-495,701358	7,888873	7,881591	0,003550	0,002032	3584087477,743486	0,014495	-0,024050	-0,002232	-0,027512	-0,004628	-0,000881	0,000000	1478,828314	-497,911045
1482,344085	-495,701358	7,888873	7,887546	0,003527	0,002053	3584087477,753485	0,014494	-0,024066	-0,002230	-0,027533	-0,004621	-0,000885	0,000000	1478,843634	-497,903758
1482,397270	-495,554021	7,905392	7,897415	0,003504	0,002106	3584087477,763489	0,014493	-0,024083	-0,002229	-0,027567	-0,004615	-0,000895	0,000000	1478,859007	-497,896460
1482,397270	-495,554021	7,905392	7,903391	0,003484	0,002136	3584087477,773487	0,014492	-0,024099	-0,002228	-0,027588	-0,004610	-0,000900	0,000000	1478,874433	-497,889150
1482,397270	-495,554021	7,905392	7,913555	0,003486	0,002209	3584087477,783481	0,014490	-0,024116	-0,002227	-0,027624	-0,004614	-0,000914	0,000000	1478,889913	-497,881828
1482,419574	-495,512897	7,919334	7,919710	0,003482	0,002250	3584087477,793488	0,014489	-0,024132	-0,002226	-0,027645	-0,004614	-0,000921	0,000000	1478,905446	-497,874495
1482,488470	-495,367175	7,933992	7,923442	0,003473	0,002272	3584087477,803488	0,014488	-0,024149	-0,002225	-0,027658	-0,004612	-0,000925	0,000000	1478,921032	-497,867151
1482,488470	-495,367175	7,933992	7,931230	0,003470	0,002299	3584087477,813486	0,014486	-0,024165	-0,002224	-0,027685	-0,004612	-0,000930	0,000000	1478,936672	-497,859796
1482,542596	-495,295156	7,947539	7,941752	0,003490	0,002370	3584087477,823489	0,014485	-0,024182	-0,002223	-0,027722	-0,004622	-0,000942	0,000000	1478,952364	-497,852429
1482,542596	-495,295156	7,947539	7,948123	0,003495	0,002410	3584087477,833488	0,014483	-0,024199	-0,002222	-0,027744	-0,004626	-0,000949	0,000000	1478,968110	-497,845052
1482,630535	-495,236773	7,959243	7,957348	0,003513	0,002459	3584087477,843489	0,014482	-0,024215	-0,002221	-0,027776	-0,004635	-0,000958	0,000000	1478,983908	-497,837665
1482,630535	-495,236773	7,959243	7,962936	0,003518	0,002486	3584087477,853487	0,014481	-0,024232	-0,002221	-0,027796	-0,004637	-0,000962	0,000000	1478,999759	-497,830267
1482,747787	-495,115759	7,970300	7,970959	0,003550	0,002523	3584087477,863490	0,014479	-0,024248	-0,002220	-0,027824	-0,004650	-0,000967	0,000000	1479,015663	-497,822859
1482,747787	-495,115759	7,970300	7,975820	0,003562	0,002542	3584087477,873487	0,014479	-0,024265	-0,002219	-0,027841	-0,004655	-0,000970	0,000000	1479,031618	-497,815440
1482,747787	-495,115759	7,970300	7,983148	0,003610	0,002598	3584087477,883484	0,014478	-0,024281	-0,002218	-0,027866	-0,004674	-0,000979	0,000000	1479,047625	-497,808012
1482,829902	-495,062525	7,978285	7,987589	0,003632	0,002630	3584087477,893486	0,014477	-0,024297	-0,002218	-0,027882	-0,004683	-0,000984	0,000000	1479,063683	-497,800574
1482,884270	-495,011367	7,986227	7,990286	0,003639	0,002646	3584087477,903490	0,014477	-0,024314	-0,002217	-0,027891	-0,004686	-0,000986	0,000000	1479,079793	-497,793125
1482,884270	-495,011367	7,986227	7,995091	0,003670	0,002673	3584087477,913488	0,014476	-0,024330	-0,002217	-0,027908	-0,004698	-0,000989	0,000000	1479,095953	-497,785667
1482,988951	-494,973701	7,991233	8,001152	0,003703	0,002707	3584087477,923491	0,014476	-0,024346	-0,002216	-0,027929	-0,004711	-0,000994	0,000000	1479,112163	-497,778200
1482,988951	-494,973701	7,991233	8,004827	0,003717	0,002725	3584087477,933489	0,014476	-0,024362	-0,002216	-0,027942	-0,004717	-0,000997	0,000000	1479,128423	-497,770722
1483,098010	-494,965022	7,995302	8,009043	0,003760	0,002747	3584087477,943491	0,014476	-0,024378	-0,002215	-0,027957	-0,004732	-0,000999	0,000000	1479,144733	-497,763235
1483,098010	-494,965022	7,995302	8,011605	0,003780	0,002758	3584087477,953490	0,014476	-0,024394	-0,002215	-0,027966	-0,004740	-0,001000	0,000000	1479,161091	-497,755739
1483,207159	-494,919037	7,999228	8,014777	0,003828	0,002765	3584087477,963492	0,014477	-0,024410	-0,002215	-0,027977	-0,004756	-0,000999	0,000000	1479,177498	-497,748232
1483,207159	-494,919037	7,999228	8,016708	0,003851	0,002766	3584087477,973490	0,014478	-0,024425	-0,002215	-0,027984	-0,004764	-0,000998	0,000000	1479,193953	-497,740717
1483,324735	-494,873450	8,001907	8,019442	0,003901	0,002782	3584087477,983492	0,014479	-0,024441	-0,002215	-0,027993	-0,004782	-0,000998	0,000000	1479,210455	-497,733191
1483,324735	-494,873450	8,001907	8,021109	0,003925	0,002789	3584087477,993490	0,014480	-0,024457	-0,002215	-0,027999	-0,004790	-0,000998	0,000000	1479,227005	-497,725656
1483,324735	-494,873450	8,001907	8,023190	0,003980	0,002808	3584087478,003490	0,014481	-0,024472	-0,002214	-0,028006	-0,004810	-0,001000	0,000000	1479,243600	-497,718112
1483,389285	-494,863062	8,003054	8,024461	0,004006	0,002816	3584087478,013493	0,014483	-0,024487	-0,002215	-0,028011	-0,004819	-0,001000	0,000000	1479,260242	-497,710558
1483,528523	-494,865382	8,002706	8,025243	0,004015	0,002818	3584087478,023493	0,014485	-0,024502	-0,002215	-0,028013	-0,004822	-0,000999	0,000000	1479,276929	-497,702994
1483,528523	-494,865382	8,002706	8,026184	0,004040	0,002821	3584087478,033490	0,014487	-0,024518	-0,002215	-0,028017	-0,004830	-0,000998	0,000000	1479,293660	-497,695420
1483,639219	-494,872052	8,004117	8,026628	0,004103	0,002818	3584087478,043494	0,014489	-0,024533	-0,002215	-0,028018	-0,004852	-0,000995	0,000000	1479,310436	-497,687837
1483,639219	-494,872052	8,004117	8,026911	0,004134	0,002814	3584087478,053492	0,014492	-0,024548	-0,002215	-0,028019	-0,004862	-0,000992	0,000000	1479,327255	-497,680244
1483,717442	-494,895113	8,003270	8,027654	0,004191	0,002806	3584087478,063493	0,014495	-0,024562	-0,002215	-0,028022	-0,004881	-0,000988	0,000000	1479,344117	-497,672640
1483,717442	-494,895113	8,003270	8,028117	0,004218	0,002797	3584087478,073493	0,014498	-0,024577	-0,002216	-0,028023	-0,004890	-0,000985	0,000000	1479,361022	-497,665027
1483,849587	-494,947717	8,004559	8,028076	0,004258	0,002780	3584087478,083494	0,014501	-0,024591	-0,002216	-0,028023	-0,004902	-0,000980	0,000000	1479,377968	-497,657404
1483,849587	-494,947717	8,004559	8,028065	0,004276	0,002767	3584087478,093492	0,014504	-0,024606	-0,002216	-0,028023	-0,004908	-0,000976	0,000000	1479,394956	-497,649770
1483,907397	-494,983953	8,005135	8,028583	0,004333	0,002735	3584087478,103495	0,014508	-0,024620	-0,002217	-0,028025	-0,004925	-0,000967	0,000000	1479,411984	-497,642126
1483,907397	-494,983953	8,005135	8,028909	0,004360	0,002713	3584087478,113493	0,014512	-0,024634	-0,002217	-0,028026	-0,004933	-0,000961	0,000000	1479,429053	-497,634472
1484,020607	-495,013661	8,006089	8,029349	0,004392	0,002682	3584087478,123495	0,014516	-0,024648	-0,002218	-0,028028	-0,004942	-0,000953	0,000000	1479,446161	-497,626806
1484,020607	-495,013661	8,006089	8,029628	0,004405	0,002660	3584087478,133495	0,014520	-0,024662	-0,002218	-0,028029	-0,004945	-0,000947	0,000000	1479,463307	-497,619131
1484,395430	-494,423693	8,014507	8,030189	0,004451	0,002632	3584087478,143496	0,014524	-0,024676	-0,002219	-0,028031	-0,004959	-0,000940	0,000000	1479,480492	-497,611444
1484,395430	-494,423693	8,014507	8,030542	0,004472	0,002612	3584087478,153493	0,014528	-0,024690	-0,002219	-0,028032	-0,004965	-0,000934	0,000000	1479,497715	-497,603747
1484,220360	-495,101636	8,013041	8,034101	0,004626	0,002831	3584087478,163496	0,014533	-0,024704	-0,002220	-0,028044	-0,005029	-0,000972	0,000000	1479,514975	-497,596038
1484,220360	-495,101636	8,013041	8,036266	0,004712	0,002960	3584087478,173494	0,014538	-0,024717	-0,002221	-0,028052	-0,005065	-0,000995	0,000000	1479,532271	-497,588318
1484,322684	-495,144643	8,016942	8,037007	0,004688	0,002766	3584087478,183496	0,014545	-0,024730	-0,002222	-0,028054	-0,005047	-0,000956	0,000000	1479,549603	-497,580587
1484,322684	-495,144643	8,016942	8,037469	0,004666	0,002646	3584087478,193496	0,014551	-0,024743	-0,002223	-0,028056	-0,005033	-0,000932	0,000000	1479,566971	-497,572844
1484,418826	-495,203415	8,023496	8,039306	0,004687	0,002554	3584087478,203496	0,014556	-0,024756	-0,002223	-0,028062	-0,005035	-0,000912	0,000000	1479,584373	-497,565090
1484,418826	-495,203415	8,023496	8,040430	0,004693	0,002495	3584087478,213495	0,014562	-0,024769	-0,002224	-0,028066	-0,005033	-0,000900	0,000000	1479,601810	-497,557323
1484,524544	-495,239811	8,033724	8,043718	0,004727	0,002433	3584087478,223496	0,014567	-0,024782	-0,002225	-0,028078	-0,005042	-0,000885	0,000000	1479,619280	-497,549545
1484,524544	-495,239811	8,033724	8,045718	0,004741	0,002392	3584087478,233497	0,014573	-0,024795	-0,002225	-0,028085	-0,005044	-0,000876	0,000000	1479,636784	-497,541755
1484,638480	-495,298053	8,043454	8,050989	0,004784	0,002350	3584087478,243497	0,014578	-0,024808	-0,002226	-0,028103	-0,005057	-0,000866	0,000000	1479,654320	-497,533953
1484,638480	-495,298053	8,043454	8,054188	0,004803	0,002322	3584087478,253497	0,014584	-0,024820	-0,002226	-0,028114	-0,005061	-0,000859	0,000000	1479,671888	-497,526138
1484,736154	-495,324005	8,055854	8,059986	0,004853	0,002278	3584087478,263499	0,014590	-0,024833	-0,002227	-0,028135	-0,005076	-0,000848	0,000000	1479,689488	-497,518311
1484,736154	-495,324005	8,055854	8,063503	0,004876	0,002249	3584087478,273497	0,014596	-0,024845	-0,002228	-0,028147	-0,005082	-0,000840	0,000000	1479,707119	-497,510471
1484,897082	-495,346353	8,068704	8,070550	0,004922	0,002218	3584087478,283498	0,014601	-0,024858	-0,002228	-0,028172	-0,005096	-0,000832	0,000000	1479,724781	-497,502618
1484,897082	-495,346353	8,068704	8,074822	0,004942	0,002196	3584087478,293497	0,014608	-0,024870	-0,002229	-0,028186	-0,005101	-0,000826	0,000000	1479,742473	-497,494753
1484,999025	-495,374948	8,081856	8,082503	0,005011	0,002171	3584087478,303499	0,014614	-0,024882	-0,002229	-0,028213	-0,005124	-0,000818	0,000000	1479,760194	-497,486874
1484,999025	-495,374948	8,081856	8,087158	0,005046	0,002152	3584087478,313498	0,014620	-0,024894	-0,002230	-0,028230	-0,005134	-0,000813	0,000000	1479,777944	-497,478983
1485,099420	-495,442910	8,097392	8,095190	0,005100	0,002127	3584087478,323500	0,014627	-0,024906	-0,002231	-0,028258	-0,005151	-0,000805	0,000000	1479,795723	-497,471078
1485,099420	-495,442910	8,097392	8,100057	0,005126	0,002108	3584087478,333498	0,014633	-0,024918	-0,002231	-0,028275	-0,005159	-0,000800	0,000000	1479,813531	-497,463161
1485,267000	-495,492286	8,112766	8,109161	0,005174	0,002067	3584087478,343499	0,014640	-0,024930	-0,002232	-0,028306	-0,005173	-0,000789	0,000000	1479,831366	-497,455230
1485,267000	-495,492286	8,112766	8,114676	0,005196	0,002039	3584087478,353498	0,014647	-0,024941	-0,002232	-0,028326	-0,005179	-0,000782	0,000000	1479,849229	-497,447285
1485,384268	-495,489817	8,128860	8,124107	0,005269	0,001999	3584087478,363500	0,014654	-0,024953	-0,002233	-0,028358	-0,005201	-0,000771	0,000000	1479,867118	-497,439327
1485,384268	-495,489817	8,128860	8,129819	0,005305	0,001972	3584087478,373500	0,014661	-0,024964	-0,002234	-0,028378	-0,005212	-0,000764	0,000000	1479,885034	-497,431356
1485,526990	-495,526211	8,143747	8,139655	0,005367	0,001953	3584087478,383501	0,014668	-0,024976	-0,002234	-0,028413	-0,005232	-0,000758	0,000000	1479,902977	-497,423371
1485,526990	-495,526211	8,143747	8,145611	0,005397	0,001939	3584087478,393499	0,014676	-0,024987	-0,002235	-0,028434	-0,005241	-0,000753	0,000000	1479,920945	-497,415373
1485,526990	-495,526211	8,143747	8,155116	0,005464	0,001913	3584087478,403499	0,014683	-0,024998	-0,002236	-0,028467	-0,005263	-0,000745	0,000000	1479,938939	-497,407361
1485,526990	-495,526211	8,143747	8,160873	0,005498	0,001894	3584087478,413501	0,014691	-0,025009	-0,002236	-0,028487	-0,005273	-0,000739	0,000000	1479,956957	-497,399336
1485,631830	-495,572393	8,159392	8,164366	0,005511	0,001879	3584087478,423502	0,014699	-0,025020	-0,002237	-0,028499	-0,005276	-0,000735	0,000000	1479,975001	-497,391297
1485,762338	-495,595650	8,173577	8,166489	0,005512	0,001867	3584087478,433502	0,014707	-0,025031	-0,002238	-0,028506	-0,005275	-0,000732	0,000000	1479,993069	-497,383245
1485,892810	-495,602408	8,188158	8,173979	0,005547	0,001838	3584087478,443502	0,014714	-0,025042	-0,002239	-0,028533	-0,005285	-0,000724	0,000000	1480,011162	-497,375179
1485,892810	-495,602408	8,188158	8,184134	0,005612	0,001808	3584087478,453500	0,014722	-0,025053	-0,002239	-0,028568	-0,005306	-0,000716	0,000000	1480,029278	-497,367100
1485,978579	-495,647914	8,202357	8,196054	0,005696	0,001784	3584087478,463515	0,014730	-0,025064	-0,002240	-0,028610	-0,005333	-0,000707	0,000000	1480,047418	-497,359007
