x_m	y_m	psi_m	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway	psi_ref_filter	x_ref_filter	y_ref_filter
1481,115187	-500,252432	3,621343	3,564106	0,005492	0,001165	3584087329,350209	0,012850	-0,007762	-0,001213	-0,013685	-0,005610	0,001101	0,000000	1475,456309	-501,254185
1480,098985	-501,163481	3,615695	3,573097	0,005547	0,001087	3584087329,360211	0,012858	-0,007764	-0,001213	-0,013720	-0,005627	0,001118	0,000000	1475,470653	-501,242709
1480,098985	-501,163481	3,615695	3,578511	0,005575	0,001035	3584087329,370208	0,012867	-0,007766	-0,001213	-0,013740	-0,005635	0,001128	0,000000	1475,484964	-501,231245
1480,098931	-501,263159	3,621798	3,579529	0,005183	0,000638	3584087329,380211	0,012875	-0,007769	-0,001213	-0,013744	-0,005489	0,001203	0,000000	1475,499243	-501,219793
1480,098931	-501,263159	3,621798	3,580127	0,004942	0,000394	3584087329,390214	0,012882	-0,007772	-0,001213	-0,013747	-0,005398	0,001248	0,000000	1475,513489	-501,208353
1480,179825	-501,314011	3,630011	3,582886	0,004790	0,000203	3584087329,400212	0,012888	-0,007777	-0,001212	-0,013757	-0,005340	0,001284	0,000000	1475,527704	-501,196925
1480,179825	-501,314011	3,630011	3,584536	0,004692	0,000083	3584087329,410210	0,012893	-0,007782	-0,001211	-0,013764	-0,005303	0,001307	0,000000	1475,541888	-501,185510
1480,245285	-501,351107	3,635447	3,588766	0,004660	-0,000015	3584087329,420213	0,012898	-0,007788	-0,001209	-0,013780	-0,005289	0,001326	0,000000	1475,556042	-501,174107
1480,245285	-501,351107	3,635447	3,591305	0,004635	-0,000078	3584087329,430212	0,012902	-0,007794	-0,001208	-0,013790	-0,005278	0,001338	0,000000	1475,570167	-501,162716
1480,236907	-501,352368	3,638702	3,594973	0,004640	-0,000135	3584087329,440214	0,012907	-0,007800	-0,001207	-0,013804	-0,005278	0,001349	0,000000	1475,584263	-501,151338
1480,236907	-501,352368	3,638702	3,597172	0,004638	-0,000174	3584087329,450211	0,012911	-0,007806	-0,001205	-0,013812	-0,005276	0,001356	0,000000	1475,598332	-501,139973
1480,277869	-501,340500	3,641919	3,599772	0,004627	-0,000203	3584087329,460213	0,012916	-0,007812	-0,001204	-0,013822	-0,005271	0,001362	0,000000	1475,612373	-501,128620
1480,277869	-501,340500	3,641919	3,601325	0,004616	-0,000225	3584087329,470211	0,012920	-0,007819	-0,001203	-0,013828	-0,005266	0,001365	0,000000	1475,626389	-501,117281
1480,296301	-501,336065	3,643108	3,603519	0,004619	-0,000238	3584087329,480214	0,012925	-0,007825	-0,001201	-0,013837	-0,005267	0,001368	0,000000	1475,640378	-501,105956
1480,296301	-501,336065	3,643108	3,604828	0,004616	-0,000250	3584087329,490212	0,012929	-0,007831	-0,001200	-0,013842	-0,005265	0,001370	0,000000	1475,654343	-501,094645
1480,219645	-501,344994	3,645246	3,606072	0,004616	-0,000260	3584087329,500214	0,012934	-0,007838	-0,001198	-0,013846	-0,005264	0,001371	0,000000	1475,668285	-501,083348
1480,219645	-501,344994	3,645246	3,606806	0,004610	-0,000271	3584087329,510213	0,012938	-0,007844	-0,001197	-0,013849	-0,005261	0,001373	0,000000	1475,682203	-501,072066
1480,219645	-501,344994	3,645246	3,608078	0,004571	-0,000285	3584087329,520213	0,012942	-0,007851	-0,001196	-0,013854	-0,005247	0,001375	0,000000	1475,696098	-501,060800
1480,239554	-501,295293	3,647216	3,608829	0,004542	-0,000298	3584087329,530214	0,012947	-0,007857	-0,001194	-0,013857	-0,005236	0,001377	0,000000	1475,709972	-501,049549
1480,173970	-501,263577	3,648598	3,609266	0,004518	-0,000311	3584087329,540215	0,012951	-0,007864	-0,001193	-0,013859	-0,005227	0,001379	0,000000	1475,723826	-501,038314
1480,173970	-501,263577	3,648598	3,610292	0,004507	-0,000303	3584087329,550214	0,012955	-0,007871	-0,001191	-0,013863	-0,005223	0,001377	0,000000	1475,737659	-501,027097
1480,112922	-501,199569	3,651764	3,611442	0,004469	-0,000290	3584087329,560216	0,012959	-0,007878	-0,001190	-0,013867	-0,005209	0,001373	0,000000	1475,751473	-501,015897
1480,112922	-501,199569	3,651764	3,612119	0,004440	-0,000287	3584087329,570218	0,012963	-0,007885	-0,001189	-0,013870	-0,005199	0,001372	0,000000	1475,765269	-501,004715
1480,054109	-501,148926	3,653211	3,613764	0,004393	-0,000264	3584087329,580224	0,012967	-0,007893	-0,001187	-0,013876	-0,005182	0,001366	0,000000	1475,779047	-500,993552
1480,054109	-501,148926	3,653211	3,614741	0,004359	-0,000254	3584087329,590214	0,012971	-0,007900	-0,001186	-0,013880	-0,005170	0,001364	0,000000	1475,792808	-500,982409
1480,054109	-501,148926	3,653211	3,615886	0,004310	-0,000233	3584087329,600214	0,012975	-0,007908	-0,001185	-0,013884	-0,005153	0,001358	0,000000	1475,806553	-500,971285
1481,077907	-500,217065	3,673587	3,616560	0,004275	-0,000224	3584087329,610217	0,012979	-0,007916	-0,001183	-0,013887	-0,005141	0,001356	0,000000	1475,820283	-500,960183
1480,949842	-500,158518	3,675275	3,616951	0,004248	-0,000224	3584087329,620217	0,012982	-0,007924	-0,001182	-0,013888	-0,005131	0,001355	0,000000	1475,833999	-500,949102
1480,949842	-500,158518	3,675275	3,625235	0,004632	0,000141	3584087329,630216	0,012986	-0,007932	-0,001181	-0,013920	-0,005273	0,001286	0,000000	1475,847700	-500,938043
1480,844665	-500,120061	3,679415	3,630890	0,004808	0,000381	3584087329,640217	0,012991	-0,007939	-0,001180	-0,013942	-0,005340	0,001240	0,000000	1475,861389	-500,927007
1480,844665	-500,120061	3,679415	3,634290	0,004909	0,000521	3584087329,650215	0,012996	-0,007945	-0,001179	-0,013955	-0,005378	0,001213	0,000000	1475,875066	-500,915995
1480,675020	-500,048954	3,682131	3,637966	0,004922	0,000616	3584087329,660218	0,013002	-0,007951	-0,001179	-0,013969	-0,005384	0,001194	0,000000	1475,888731	-500,905007
1480,675020	-500,048954	3,682131	3,640169	0,004925	0,000670	3584087329,670218	0,013009	-0,007957	-0,001179	-0,013977	-0,005386	0,001183	0,000000	1475,902385	-500,894045
1480,486362	-500,025979	3,684708	3,642558	0,004855	0,000726	3584087329,680219	0,013015	-0,007963	-0,001179	-0,013986	-0,005362	0,001171	0,000000	1475,916030	-500,883109
1480,486362	-500,025979	3,684708	3,643983	0,004807	0,000756	3584087329,690217	0,013021	-0,007970	-0,001179	-0,013992	-0,005345	0,001164	0,000000	1475,929665	-500,872200
1480,339153	-500,001018	3,688076	3,645848	0,004697	0,000778	3584087329,700223	0,013027	-0,007977	-0,001179	-0,013999	-0,005307	0,001158	0,000000	1475,943292	-500,861318
1480,339153	-500,001018	3,688076	3,646957	0,004626	0,000788	3584087329,710218	0,013032	-0,007984	-0,001179	-0,014003	-0,005282	0,001155	0,000000	1475,956912	-500,850464
1480,148727	-499,928048	3,691337	3,648942	0,004519	0,000799	3584087329,720220	0,013037	-0,007991	-0,001178	-0,014011	-0,005244	0,001151	0,000000	1475,970524	-500,839640
1480,148727	-499,928048	3,691337	3,650125	0,004449	0,000802	3584087329,730217	0,013042	-0,007999	-0,001178	-0,014015	-0,005219	0,001149	0,000000	1475,984131	-500,828845
1479,955740	-499,867324	3,695533	3,652112	0,004326	0,000828	3584087329,740220	0,013047	-0,008007	-0,001178	-0,014023	-0,005176	0,001142	0,000000	1475,997733	-500,818081
1479,955740	-499,867324	3,695533	3,653296	0,004247	0,000839	3584087329,750219	0,013051	-0,008016	-0,001178	-0,014028	-0,005148	0,001138	0,000000	1476,011330	-500,807348
1479,955740	-499,867324	3,695533	3,655655	0,004117	0,000866	3584087329,760229	0,013055	-0,008025	-0,001178	-0,014037	-0,005103	0,001131	0,000000	1476,024923	-500,796646
1479,785209	-499,804945	3,698566	3,657062	0,004033	0,000878	3584087329,770219	0,013058	-0,008034	-0,001177	-0,014042	-0,005074	0,001127	0,000000	1476,038513	-500,785978
1479,537304	-499,755106	3,699813	3,657895	0,003977	0,000881	3584087329,780221	0,013062	-0,008044	-0,001177	-0,014045	-0,005054	0,001125	0,000000	1476,052101	-500,775342
1479,537304	-499,755106	3,699813	3,659582	0,003870	0,000904	3584087329,790218	0,013065	-0,008054	-0,001176	-0,014052	-0,005016	0,001119	0,000000	1476,065687	-500,764740
1479,349233	-499,749757	3,699644	3,661077	0,003702	0,000933	3584087329,800223	0,013067	-0,008065	-0,001176	-0,014058	-0,004958	0,001111	0,000000	1476,079272	-500,754173
1479,349233	-499,749757	3,699644	3,661963	0,003595	0,000946	3584087329,810219	0,013069	-0,008076	-0,001176	-0,014061	-0,004921	0,001107	0,000000	1476,092858	-500,743641
1479,128158	-499,654448	3,700554	3,662414	0,003451	0,000952	3584087329,820230	0,013071	-0,008087	-0,001175	-0,014063	-0,004870	0,001103	0,000000	1476,106443	-500,733145
1479,128158	-499,654448	3,700554	3,662669	0,003358	0,000952	3584087329,830219	0,013072	-0,008099	-0,001175	-0,014064	-0,004837	0,001102	0,000000	1476,120030	-500,722685
1478,901674	-499,576677	3,699425	3,663166	0,003209	0,000985	3584087329,840222	0,013073	-0,008112	-0,001174	-0,014066	-0,004786	0,001093	0,000000	1476,133618	-500,712263
1478,901674	-499,576677	3,699425	3,663449	0,003114	0,001001	3584087329,850221	0,013073	-0,008125	-0,001173	-0,014067	-0,004752	0,001088	0,000000	1476,147209	-500,701877
1478,683760	-499,516203	3,697906	3,663156	0,002962	0,001038	3584087329,860223	0,013073	-0,008138	-0,001173	-0,014066	-0,004700	0,001079	0,000000	1476,160802	-500,691531
1478,683760	-499,516203	3,697906	3,662962	0,002864	0,001056	3584087329,870220	0,013073	-0,008151	-0,001172	-0,014065	-0,004666	0,001073	0,000000	1476,174399	-500,681222
1478,683760	-499,516203	3,697906	3,662225	0,002713	0,001086	3584087329,880229	0,013072	-0,008165	-0,001171	-0,014062	-0,004614	0,001065	0,000000	1476,188000	-500,670954
1478,510287	-499,401193	3,697893	3,661763	0,002617	0,001101	3584087329,890224	0,013070	-0,008180	-0,001170	-0,014060	-0,004580	0,001061	0,000000	1476,201605	-500,660724
1478,510287	-499,401193	3,697893	3,661466	0,002553	0,001106	3584087329,900222	0,013069	-0,008195	-0,001170	-0,014059	-0,004558	0,001059	0,000000	1476,215214	-500,650536
1478,303896	-499,333049	3,694190	3,661265	0,002441	0,001150	3584087329,910223	0,013067	-0,008210	-0,001169	-0,014058	-0,004520	0,001048	0,000000	1476,228829	-500,640388
1478,114541	-499,209695	3,690706	3,661126	0,002367	0,001173	3584087329,920224	0,013064	-0,008225	-0,001168	-0,014058	-0,004494	0,001042	0,000000	1476,242449	-500,630282
1478,114541	-499,209695	3,690706	3,659558	0,002236	0,001210	3584087329,930223	0,013062	-0,008241	-0,001167	-0,014052	-0,004449	0,001033	0,000000	1476,256075	-500,620217
1477,942254	-499,176927	3,686085	3,657215	0,002076	0,001277	3584087329,940225	0,013059	-0,008257	-0,001166	-0,014043	-0,004395	0,001017	0,000000	1476,269707	-500,610195
1477,942254	-499,176927	3,686085	3,655782	0,001974	0,001314	3584087329,950223	0,013055	-0,008274	-0,001165	-0,014037	-0,004360	0,001008	0,000000	1476,283346	-500,600215
1477,759507	-499,121966	3,680058	3,653070	0,001839	0,001345	3584087329,960225	0,013051	-0,008290	-0,001164	-0,014027	-0,004314	0,001000	0,000000	1476,296991	-500,590278
1477,759507	-499,121966	3,680058	3,651414	0,001752	0,001360	3584087329,970223	0,013047	-0,008308	-0,001163	-0,014020	-0,004284	0,000995	0,000000	1476,310642	-500,580385
1477,759507	-499,121966	3,680058	3,648010	0,001622	0,001387	3584087329,980233	0,013042	-0,008325	-0,001162	-0,014007	-0,004239	0,000988	0,000000	1476,324301	-500,570536
1477,595305	-499,016257	3,675415	3,645936	0,001538	0,001399	3584087329,990226	0,013037	-0,008343	-0,001161	-0,013999	-0,004210	0,000984	0,000000	1476,337966	-500,560732
1477,437713	-498,920411	3,668057	3,644666	0,001481	0,001403	3584087330,000226	0,013032	-0,008361	-0,001160	-0,013995	-0,004190	0,000982	0,000000	1476,351639	-500,550972
1477,437713	-498,920411	3,668057	3,642044	0,001377	0,001443	3584087330,010224	0,013027	-0,008379	-0,001159	-0,013984	-0,004155	0,000973	0,000000	1476,365318	-500,541257
1477,303147	-498,853637	3,661641	3,637529	0,001246	0,001502	3584087330,020226	0,013021	-0,008398	-0,001158	-0,013967	-0,004111	0,000959	0,000000	1476,379004	-500,531587
1477,303147	-498,853637	3,661641	3,634785	0,001162	0,001533	3584087330,030224	0,013014	-0,008417	-0,001157	-0,013957	-0,004082	0,000951	0,000000	1476,392698	-500,521963
1477,158981	-498,755929	3,654582	3,630569	0,001052	0,001575	3584087330,040226	0,013008	-0,008436	-0,001156	-0,013940	-0,004045	0,000941	0,000000	1476,406398	-500,512384
1477,158981	-498,755929	3,654582	3,628005	0,000980	0,001596	3584087330,050224	0,013001	-0,008455	-0,001155	-0,013931	-0,004020	0,000936	0,000000	1476,420104	-500,502852
1477,052944	-498,663057	3,647953	3,623644	0,000874	0,001644	3584087330,060227	0,012994	-0,008474	-0,001154	-0,013914	-0,003985	0,000925	0,000000	1476,433818	-500,493366
1477,052944	-498,663057	3,647953	3,620992	0,000805	0,001669	3584087330,070225	0,012986	-0,008494	-0,001152	-0,013904	-0,003961	0,000918	0,000000	1476,447537	-500,483927
1476,987848	-498,571103	3,642090	3,616749	0,000716	0,001718	3584087330,080227	0,012979	-0,008514	-0,001151	-0,013887	-0,003932	0,000907	0,000000	1476,461262	-500,474534
1476,987848	-498,571103	3,642090	3,614168	0,000656	0,001743	3584087330,090226	0,012971	-0,008534	-0,001150	-0,013877	-0,003912	0,000901	0,000000	1476,474993	-500,465188
1476,987848	-498,571103	3,642090	3,610270	0,000589	0,001791	3584087330,100226	0,012962	-0,008554	-0,001149	-0,013862	-0,003890	0,000890	0,000000	1476,488729	-500,455890
1476,917386	-498,480476	3,638007	3,607898	0,000543	0,001817	3584087330,110228	0,012954	-0,008574	-0,001148	-0,013853	-0,003875	0,000884	0,000000	1476,502469	-500,446638
1476,843811	-498,359641	3,633210	3,606448	0,000510	0,001829	3584087330,120228	0,012946	-0,008594	-0,001147	-0,013848	-0,003864	0,000881	0,000000	1476,516214	-500,437434
1476,843811	-498,359641	3,633210	3,603938	0,000456	0,001868	3584087330,130226	0,012937	-0,008614	-0,001146	-0,013838	-0,003846	0,000873	0,000000	1476,529963	-500,428277
1476,850728	-498,275992	3,630238	3,600506	0,000390	0,001936	3584087330,140229	0,012928	-0,008635	-0,001145	-0,013825	-0,003825	0,000858	0,000000	1476,543715	-500,419168
1476,850728	-498,275992	3,630238	3,598415	0,000344	0,001974	3584087330,150227	0,012919	-0,008655	-0,001144	-0,013817	-0,003810	0,000849	0,000000	1476,557470	-500,410106
1476,792400	-498,161369	3,626402	3,595957	0,000313	0,002026	3584087330,160229	0,012910	-0,008676	-0,001143	-0,013807	-0,003801	0,000838	0,000000	1476,571227	-500,401091
1476,792400	-498,161369	3,626402	3,594455	0,000290	0,002054	3584087330,170228	0,012901	-0,008696	-0,001142	-0,013802	-0,003794	0,000832	0,000000	1476,584986	-500,392125
1476,773821	-498,093923	3,624478	3,592012	0,000247	0,002113	3584087330,180229	0,012892	-0,008716	-0,001141	-0,013792	-0,003781	0,000820	0,000000	1476,598745	-500,383205
1476,773821	-498,093923	3,624478	3,590519	0,000215	0,002145	3584087330,190228	0,012883	-0,008737	-0,001140	-0,013787	-0,003771	0,000813	0,000000	1476,612505	-500,374333
1476,759705	-498,029190	3,623369	3,588838	0,000184	0,002187	3584087330,200231	0,012873	-0,008757	-0,001139	-0,013780	-0,003761	0,000803	0,000000	1476,626264	-500,365509
1476,759705	-498,029190	3,623369	3,587805	0,000159	0,002210	3584087330,210228	0,012864	-0,008777	-0,001138	-0,013776	-0,003754	0,000798	0,000000	1476,640021	-500,356731
1476,793513	-497,877845	3,625565	3,586724	0,000133	0,002245	3584087330,220231	0,012854	-0,008798	-0,001137	-0,013772	-0,003746	0,000791	0,000000	1476,653776	-500,348001
1476,793513	-497,877845	3,625565	3,586054	0,000112	0,002264	3584087330,230228	0,012845	-0,008818	-0,001136	-0,013769	-0,003740	0,000787	0,000000	1476,667529	-500,339318
1476,801559	-497,815420	3,628348	3,586501	0,000107	0,002331	3584087330,240231	0,012835	-0,008838	-0,001136	-0,013771	-0,003740	0,000773	0,000000	1476,681277	-500,330682
1476,801559	-497,815420	3,628348	3,586754	0,000099	0,002368	3584087330,250230	0,012825	-0,008858	-0,001135	-0,013772	-0,003738	0,000765	0,000000	1476,695020	-500,322092
1476,867614	-497,717518	3,633279	3,587991	0,000091	0,002412	3584087330,260232	0,012816	-0,008878	-0,001134	-0,013777	-0,003737	0,000756	0,000000	1476,708758	-500,313549
1476,867614	-497,717518	3,633279	3,588722	0,000082	0,002436	3584087330,270230	0,012806	-0,008898	-0,001134	-0,013780	-0,003735	0,000751	0,000000	1476,722489	-500,305052
1476,929685	-497,645166	3,636329	3,591097	0,000096	0,002485	3584087330,280238	0,012796	-0,008918	-0,001133	-0,013789	-0,003742	0,000741	0,000000	1476,736213	-500,296601
1476,929685	-497,645166	3,636329	3,592515	0,000100	0,002512	3584087330,290231	0,012787	-0,008938	-0,001132	-0,013794	-0,003744	0,000735	0,000000	1476,749927	-500,288196
1476,929685	-497,645166	3,636329	3,594562	0,000121	0,002553	3584087330,300232	0,012777	-0,008958	-0,001132	-0,013802	-0,003753	0,000727	0,000000	1476,763633	-500,279837
1477,020475	-497,558797	3,642738	3,595782	0,000129	0,002575	3584087330,310232	0,012768	-0,008977	-0,001131	-0,013807	-0,003757	0,000723	0,000000	1476,777327	-500,271522
1477,103685	-497,461956	3,649711	3,596501	0,000128	0,002585	3584087330,320235	0,012758	-0,008997	-0,001131	-0,013810	-0,003758	0,000720	0,000000	1476,791010	-500,263253
1477,103685	-497,461956	3,649711	3,599455	0,000158	0,002622	3584087330,330231	0,012749	-0,009016	-0,001131	-0,013821	-0,003770	0,000713	0,000000	1476,804680	-500,255027
1477,224292	-497,370813	3,657995	3,603983	0,000203	0,002679	3584087330,340234	0,012740	-0,009035	-0,001130	-0,013838	-0,003788	0,000702	0,000000	1476,818336	-500,246846
1477,224292	-497,370813	3,657995	3,606701	0,000226	0,002711	3584087330,350231	0,012731	-0,009054	-0,001130	-0,013849	-0,003797	0,000696	0,000000	1476,831978	-500,238709
1477,355325	-497,292488	3,666903	3,611605	0,000281	0,002763	3584087330,360233	0,012722	-0,009072	-0,001130	-0,013868	-0,003818	0,000686	0,000000	1476,845603	-500,230614
1477,355325	-497,292488	3,666903	3,614551	0,000310	0,002791	3584087330,370232	0,012713	-0,009091	-0,001129	-0,013879	-0,003829	0,000680	0,000000	1476,859212	-500,222563
1477,355325	-497,292488	3,666903	3,619839	0,000373	0,002836	3584087330,380232	0,012705	-0,009109	-0,001129	-0,013899	-0,003853	0,000672	0,000000	1476,872802	-500,214554
1477,515277	-497,262306	3,678510	3,623016	0,000406	0,002860	3584087330,390234	0,012696	-0,009127	-0,001129	-0,013911	-0,003866	0,000667	0,000000	1476,886372	-500,206586
1477,653935	-497,196078	3,688613	3,624919	0,000421	0,002871	3584087330,400234	0,012688	-0,009145	-0,001129	-0,013919	-0,003872	0,000665	0,000000	1476,899923	-500,198660
1477,653935	-497,196078	3,688613	3,630646	0,000488	0,002887	3584087330,410233	0,012680	-0,009162	-0,001129	-0,013941	-0,003896	0,000663	0,000000	1476,913451	-500,190775
1477,858227	-497,188423	3,701167	3,638087	0,000578	0,002919	3584087330,420235	0,012672	-0,009180	-0,001130	-0,013969	-0,003929	0,000657	0,000000	1476,926957	-500,182930
1477,858227	-497,188423	3,701167	3,642566	0,000627	0,002936	3584087330,430233	0,012665	-0,009197	-0,001130	-0,013986	-0,003947	0,000654	0,000000	1476,940440	-500,175125
1478,020171	-497,195003	3,713157	3,650224	0,000732	0,002946	3584087330,440235	0,012657	-0,009214	-0,001130	-0,014016	-0,003985	0,000653	0,000000	1476,953897	-500,167359
1478,020171	-497,195003	3,713157	3,654834	0,000790	0,002949	3584087330,450235	0,012651	-0,009230	-0,001130	-0,014034	-0,004006	0,000653	0,000000	1476,967328	-500,159632
1478,229049	-497,178997	3,724774	3,662347	0,000884	0,002945	3584087330,460235	0,012644	-0,009246	-0,001131	-0,014062	-0,004039	0,000655	0,000000	1476,980732	-500,151942
1478,229049	-497,178997	3,724774	3,666869	0,000936	0,002940	3584087330,470235	0,012638	-0,009262	-0,001131	-0,014080	-0,004057	0,000657	0,000000	1476,994108	-500,144290
1478,463188	-497,242005	3,737108	3,674182	0,001044	0,002940	3584087330,480236	0,012632	-0,009277	-0,001131	-0,014108	-0,004096	0,000658	0,000000	1477,007455	-500,136675
1478,463188	-497,242005	3,737108	3,678584	0,001104	0,002937	3584087330,490234	0,012626	-0,009292	-0,001132	-0,014125	-0,004117	0,000659	0,000000	1477,020771	-500,129095
1478,672571	-497,263816	3,749979	3,686107	0,001228	0,002908	3584087330,500237	0,012620	-0,009307	-0,001132	-0,014154	-0,004161	0,000666	0,000000	1477,034056	-500,121551
1478,672571	-497,263816	3,749979	3,690636	0,001298	0,002887	3584087330,510235	0,012615	-0,009322	-0,001133	-0,014171	-0,004185	0,000671	0,000000	1477,047308	-500,114041
1478,946526	-497,365778	3,761968	3,698449	0,001418	0,002863	3584087330,520237	0,012611	-0,009336	-0,001134	-0,014201	-0,004227	0,000678	0,000000	1477,060527	-500,106565
1478,946526	-497,365778	3,761968	3,703152	0,001485	0,002845	3584087330,530235	0,012606	-0,009349	-0,001134	-0,014219	-0,004250	0,000682	0,000000	1477,073711	-500,099123
1479,197935	-497,487657	3,775308	3,710722	0,001629	0,002791	3584087330,540238	0,012602	-0,009363	-0,001135	-0,014248	-0,004300	0,000694	0,000000	1477,086860	-500,091713
1479,197935	-497,487657	3,775308	3,715279	0,001710	0,002756	3584087330,550236	0,012599	-0,009376	-0,001135	-0,014266	-0,004328	0,000702	0,000000	1477,099972	-500,084334
1479,484112	-497,567620	3,788100	3,723295	0,001854	0,002683	3584087330,560238	0,012596	-0,009388	-0,001136	-0,014296	-0,004377	0,000719	0,000000	1477,113047	-500,076987
1479,484112	-497,567620	3,788100	3,728120	0,001936	0,002637	3584087330,570236	0,012593	-0,009401	-0,001137	-0,014315	-0,004405	0,000729	0,000000	1477,126084	-500,069670
1479,793304	-497,671038	3,801470	3,736082	0,002093	0,002574	3584087330,580238	0,012591	-0,009412	-0,001138	-0,014346	-0,004459	0,000743	0,000000	1477,139081	-500,062382
1479,793304	-497,671038	3,801470	3,740875	0,002183	0,002533	3584087330,590238	0,012589	-0,009424	-0,001138	-0,014364	-0,004490	0,000752	0,000000	1477,152039	-500,055123
1480,110513	-497,839302	3,815705	3,749046	0,002355	0,002465	3584087330,600239	0,012587	-0,009435	-0,001139	-0,014395	-0,004548	0,000768	0,000000	1477,164956	-500,047892
1480,110513	-497,839302	3,815705	3,753965	0,002454	0,002420	3584087330,610237	0,012586	-0,009445	-0,001140	-0,014414	-0,004582	0,000778	0,000000	1477,177831	-500,040689
1480,415076	-497,980418	3,829669	3,762554	0,002634	0,002324	3584087330,620239	0,012586	-0,009455	-0,001141	-0,014447	-0,004643	0,000800	0,000000	1477,190664	-500,033512
1480,415076	-497,980418	3,829669	3,767726	0,002738	0,002263	3584087330,630239	0,012586	-0,009464	-0,001142	-0,014467	-0,004678	0,000813	0,000000	1477,203454	-500,026360
1480,759034	-498,117131	3,843540	3,776361	0,002916	0,002168	3584087330,640240	0,012587	-0,009473	-0,001142	-0,014500	-0,004738	0,000834	0,000000	1477,216200	-500,019234
1480,759034	-498,117131	3,843540	3,781561	0,003019	0,002108	3584087330,650238	0,012588	-0,009482	-0,001143	-0,014520	-0,004773	0,000847	0,000000	1477,228902	-500,012132
1481,078093	-498,286527	3,857455	3,790176	0,003212	0,002014	3584087330,660240	0,012589	-0,009490	-0,001144	-0,014553	-0,004839	0,000869	0,000000	1477,241559	-500,005054
1481,078093	-498,286527	3,857455	3,795363	0,003324	0,001955	3584087330,670239	0,012591	-0,009498	-0,001145	-0,014573	-0,004876	0,000882	0,000000	1477,254171	-499,997998
1481,368715	-498,473575	3,871952	3,803988	0,003512	0,001849	3584087330,680249	0,012594	-0,009505	-0,001146	-0,014606	-0,004940	0,000905	0,000000	1477,266737	-499,990964
1481,368715	-498,473575	3,871952	3,809181	0,003622	0,001783	3584087330,690239	0,012597	-0,009511	-0,001147	-0,014626	-0,004976	0,000920	0,000000	1477,279256	-499,983952
1481,664346	-498,650671	3,886068	3,818040	0,003798	0,001666	3584087330,700241	0,012600	-0,009517	-0,001148	-0,014660	-0,005035	0,000945	0,000000	1477,291729	-499,976961
1481,664346	-498,650671	3,886068	3,823375	0,003899	0,001592	3584087330,710242	0,012604	-0,009523	-0,001149	-0,014681	-0,005069	0,000961	0,000000	1477,304155	-499,969989
1482,037330	-498,843563	3,899145	3,832168	0,004073	0,001475	3584087330,720242	0,012609	-0,009529	-0,001150	-0,014714	-0,005127	0,000987	0,000000	1477,316533	-499,963037
1482,037330	-498,843563	3,899145	3,837464	0,004173	0,001402	3584087330,730239	0,012614	-0,009533	-0,001151	-0,014735	-0,005160	0,001003	0,000000	1477,328864	-499,956104
1482,323028	-499,005662	3,912281	3,845822	0,004376	0,001278	3584087330,740242	0,012619	-0,009538	-0,001151	-0,014767	-0,005228	0,001030	0,000000	1477,341147	-499,949188
1482,323028	-499,005662	3,912281	3,850854	0,004494	0,001201	3584087330,750241	0,012625	-0,009542	-0,001152	-0,014786	-0,005267	0,001047	0,000000	1477,353383	-499,942291
1482,616606	-499,179303	3,924516	3,859077	0,004673	0,001087	3584087330,760242	0,012631	-0,009546	-0,001153	-0,014818	-0,005327	0,001072	0,000000	1477,365570	-499,935410
1482,616606	-499,179303	3,924516	3,864028	0,004777	0,001016	3584087330,770240	0,012638	-0,009549	-0,001154	-0,014837	-0,005361	0,001087	0,000000	1477,377709	-499,928546
1482,941414	-499,322881	3,936641	3,871844	0,004951	0,000901	3584087330,780252	0,012645	-0,009552	-0,001155	-0,014867	-0,005418	0,001112	0,000000	1477,389801	-499,921697
1482,941414	-499,322881	3,936641	3,876550	0,005052	0,000829	3584087330,790241	0,012653	-0,009554	-0,001156	-0,014885	-0,005451	0,001128	0,000000	1477,401845	-499,914864
1483,241295	-499,471002	3,948420	3,884175	0,005236	0,000726	3584087330,800244	0,012661	-0,009556	-0,001157	-0,014914	-0,005513	0,001150	0,000000	1477,413841	-499,908046
1483,241295	-499,471002	3,948420	3,888764	0,005343	0,000661	3584087330,810241	0,012670	-0,009558	-0,001158	-0,014932	-0,005548	0,001165	0,000000	1477,425789	-499,901242
1483,241295	-499,471002	3,948420	3,896182	0,005521	0,000561	3584087330,820251	0,012679	-0,009559	-0,001158	-0,014960	-0,005608	0,001187	0,000000	1477,437691	-499,894452
1483,487160	-499,603323	3,959028	3,900646	0,005625	0,000498	3584087330,830243	0,012688	-0,009560	-0,001159	-0,014977	-0,005642	0,001201	0,000000	1477,449545	-499,887675
1483,722998	-499,701357	3,968742	3,903326	0,005682	0,000457	3584087330,840243	0,012698	-0,009560	-0,001160	-0,014988	-0,005660	0,001209	0,000000	1477,461353	-499,880912
1483,722998	-499,701357	3,968742	3,909127	0,005810	0,000377	3584087330,850243	0,012708	-0,009561	-0,001161	-0,015010	-0,005702	0,001227	0,000000	1477,473116	-499,874162
1483,960250	-499,796714	3,976765	3,916459	0,005976	0,000287	3584087330,860244	0,012719	-0,009561	-0,001162	-0,015038	-0,005758	0,001247	0,000000	1477,484832	-499,867424
