x_m	y_m	psi_m	x_ref	y_ref	psi_ref	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway
1524,660613	-424,060526	5,827563	1,500000	-0,450000	0,000000	5,795220	0,024555	0,025816	3583921561,206803	0,042581	-0,030096	-0,011131	-0,037169	-0,013024	-0,011217
1524,660613	-424,060526	5,827563	1,500000	-0,450000	0,000000	5,799983	0,024585	0,025847	3583921561,216805	0,042594	-0,030070	-0,011128	-0,037151	-0,013046	-0,011216
1524,667528	-424,003372	5,840333	1,500000	-0,450000	0,000000	5,808006	0,024609	0,025880	3583921561,226806	0,042706	-0,030162	-0,011165	-0,037259	-0,013063	-0,011216
1524,667528	-424,003372	5,840333	1,500000	-0,450000	0,000000	5,812851	0,024624	0,025900	3583921561,236805	0,042705	-0,030144	-0,011164	-0,037245	-0,013068	-0,011205
1524,755530	-423,907872	5,856989	1,500000	-0,450000	0,000000	5,820829	0,024635	0,025934	3583921561,246807	0,042803	-0,030239	-0,011200	-0,037351	-0,013073	-0,011208
1524,755530	-423,907872	5,856989	1,500000	-0,450000	0,000000	5,825646	0,024642	0,025955	3583921561,256803	0,042793	-0,030223	-0,011199	-0,037334	-0,013071	-0,011199
1524,788449	-423,878845	5,873993	1,500000	-0,450000	0,000000	5,835146	0,024681	0,026006	3583921561,266807	0,042965	-0,030362	-0,011252	-0,037498	-0,013105	-0,011215
1524,788449	-423,878845	5,873993	1,500000	-0,450000	0,000000	5,840883	0,024705	0,026036	3583921561,276806	0,042999	-0,030372	-0,011259	-0,037516	-0,013121	-0,011213
1524,800348	-423,853094	5,892317	1,500000	-0,450000	0,000000	5,851076	0,024732	0,026066	3583921561,286807	0,043179	-0,030539	-0,011321	-0,037706	-0,013142	-0,011209
1524,800348	-423,853094	5,892317	1,500000	-0,450000	0,000000	5,857231	0,024748	0,026084	3583921561,296807	0,043217	-0,030567	-0,011333	-0,037739	-0,013149	-0,011195
1524,795016	-423,889828	5,909932	1,500000	-0,450000	0,000000	5,868200	0,024763	0,026105	3583921561,306809	0,043406	-0,030767	-0,011403	-0,037957	-0,013157	-0,011183
1524,795016	-423,889828	5,909932	1,500000	-0,450000	0,000000	5,874824	0,024772	0,026118	3583921561,316808	0,043448	-0,030813	-0,011419	-0,038007	-0,013156	-0,011165
1524,795847	-423,948087	5,929163	1,500000	-0,450000	0,000000	5,885795	0,024775	0,026111	3583921561,326814	0,043620	-0,031018	-0,011488	-0,038224	-0,013149	-0,011126
1524,795847	-423,948087	5,929163	1,500000	-0,450000	0,000000	5,892420	0,024777	0,026107	3583921561,336808	0,043650	-0,031068	-0,011503	-0,038272	-0,013140	-0,011092
1524,831835	-423,926616	5,950922	1,500000	-0,450000	0,000000	5,904032	0,024779	0,026081	3583921561,346809	0,043836	-0,031297	-0,011577	-0,038511	-0,013130	-0,011035
1524,831835	-423,926616	5,950922	1,500000	-0,450000	0,000000	5,911044	0,024780	0,026066	3583921561,356806	0,043871	-0,031361	-0,011595	-0,038573	-0,013119	-0,010990
1524,792529	-423,994871	5,970354	1,500000	-0,450000	0,000000	5,923890	0,024794	0,026065	3583921561,366810	0,044106	-0,031629	-0,011682	-0,038858	-0,013125	-0,010955
1524,792529	-423,994871	5,970354	1,500000	-0,450000	0,000000	5,931648	0,024803	0,026065	3583921561,376809	0,044169	-0,031717	-0,011706	-0,038946	-0,013124	-0,010924
1524,786264	-424,030101	5,993291	1,500000	-0,450000	0,000000	5,944024	0,024793	0,026037	3583921561,386807	0,044358	-0,031977	-0,011785	-0,039211	-0,013103	-0,010866
1524,786264	-424,030101	5,993291	1,500000	-0,450000	0,000000	5,951497	0,024787	0,026021	3583921561,396810	0,044391	-0,032060	-0,011804	-0,039286	-0,013085	-0,010821
1524,764863	-424,121456	6,014679	1,500000	-0,450000	0,000000	5,965088	0,024781	0,025997	3583921561,406810	0,044617	-0,032363	-0,011895	-0,039596	-0,013068	-0,010766
1524,764863	-424,121456	6,014679	1,500000	-0,450000	0,000000	5,973296	0,024777	0,025982	3583921561,416810	0,044671	-0,032471	-0,011920	-0,039697	-0,013053	-0,010723
1524,757119	-424,197858	6,036591	1,500000	-0,450000	0,000000	5,986718	0,024766	0,025937	3583921561,426808	0,044878	-0,032770	-0,012006	-0,039998	-0,013030	-0,010648
1524,757119	-424,197858	6,036591	1,500000	-0,450000	0,000000	5,994824	0,024760	0,025910	3583921561,436810	0,044918	-0,032876	-0,012027	-0,040093	-0,013010	-0,010592
1524,677847	-424,248823	6,058331	1,500000	-0,450000	0,000000	6,008391	0,024753	0,025864	3583921561,446811	0,045127	-0,033179	-0,012112	-0,040397	-0,012991	-0,010515
1524,677847	-424,248823	6,058331	1,500000	-0,450000	0,000000	6,016584	0,024749	0,025835	3583921561,456809	0,045166	-0,033287	-0,012130	-0,040492	-0,012974	-0,010459
1524,677847	-424,248823	6,058331	1,500000	-0,450000	0,000000	6,030136	0,024715	0,025798	3583921561,466812	0,045344	-0,033599	-0,012213	-0,040793	-0,012928	-0,010395
1524,642964	-424,305660	6,080389	1,500000	-0,450000	0,000000	6,038320	0,024694	0,025776	3583921561,476812	0,045361	-0,033712	-0,012229	-0,040886	-0,012896	-0,010346
1524,592729	-424,374389	6,101784	1,500000	-0,450000	0,000000	6,043261	0,024682	0,025762	3583921561,486813	0,045282	-0,033706	-0,012206	-0,040854	-0,012871	-0,010308
1524,592729	-424,374389	6,101784	1,500000	-0,450000	0,000000	6,054975	0,024660	0,025731	3583921561,496811	0,045407	-0,033947	-0,012263	-0,041082	-0,012838	-0,010250
1524,551355	-424,421636	6,121436	1,500000	-0,450000	0,000000	6,070517	0,024628	0,025686	3583921561,506811	0,045638	-0,034331	-0,012364	-0,041456	-0,012794	-0,010176
1524,551355	-424,421636	6,121436	1,500000	-0,450000	0,000000	6,079903	0,024608	0,025658	3583921561,516812	0,045682	-0,034487	-0,012390	-0,041592	-0,012762	-0,010123
1524,527867	-424,447035	6,141877	1,500000	-0,450000	0,000000	6,093349	0,024580	0,025622	3583921561,526813	0,045843	-0,034793	-0,012462	-0,041882	-0,012723	-0,010061
1524,527867	-424,447035	6,141877	1,500000	-0,450000	0,000000	6,101469	0,024562	0,025601	3583921561,536812	0,045844	-0,034903	-0,012469	-0,041966	-0,012694	-0,010014
1524,393549	-424,501490	6,159376	1,500000	-0,450000	0,000000	6,114463	0,024543	0,025578	3583921561,546814	0,045994	-0,035189	-0,012533	-0,042237	-0,012664	-0,009964
1524,393549	-424,501490	6,159376	1,500000	-0,450000	0,000000	6,122309	0,024531	0,025564	3583921561,556811	0,045987	-0,035287	-0,012535	-0,042308	-0,012641	-0,009925
1524,293199	-424,615843	6,175776	1,500000	-0,450000	0,000000	6,133973	0,024471	0,025534	3583921561,566814	0,046051	-0,035539	-0,012582	-0,042526	-0,012570	-0,009873
1524,293199	-424,615843	6,175776	1,500000	-0,450000	0,000000	6,141016	0,024434	0,025516	3583921561,576815	0,045990	-0,035617	-0,012573	-0,042565	-0,012522	-0,009833
1524,223289	-424,618559	6,191727	1,500000	-0,450000	0,000000	6,151760	0,024372	0,025460	3583921561,586815	0,046016	-0,035838	-0,012607	-0,042745	-0,012446	-0,009756
1524,223289	-424,618559	6,191727	1,500000	-0,450000	0,000000	6,158247	0,024335	0,025426	3583921561,596814	0,045931	-0,035897	-0,012590	-0,042761	-0,012396	-0,009701
1524,105499	-424,642692	6,205801	1,500000	-0,450000	0,000000	6,168476	0,024285	0,025404	3583921561,606816	0,045950	-0,036095	-0,012615	-0,042921	-0,012335	-0,009658
1524,105499	-424,642692	6,205801	1,500000	-0,450000	0,000000	6,174653	0,024254	0,025391	3583921561,616815	0,045860	-0,036140	-0,012592	-0,042924	-0,012294	-0,009623
1523,992888	-424,669576	6,216917	1,500000	-0,450000	0,000000	6,183952	0,024189	0,025374	3583921561,626816	0,045834	-0,036310	-0,012606	-0,043047	-0,012219	-0,009586
1523,992888	-424,669576	6,216917	1,500000	-0,450000	0,000000	6,189566	0,024150	0,025363	3583921561,636816	0,045716	-0,036338	-0,012576	-0,043028	-0,012169	-0,009556
1523,850938	-424,616466	6,228994	1,500000	-0,450000	0,000000	6,197354	0,024082	0,025346	3583921561,646816	0,045638	-0,036456	-0,012571	-0,043093	-0,012090	-0,009521
1523,850938	-424,616466	6,228994	1,500000	-0,450000	0,000000	6,202056	0,024041	0,025336	3583921561,656813	0,045488	-0,036452	-0,012530	-0,043038	-0,012038	-0,009491
1523,706882	-424,563327	6,237743	1,500000	-0,450000	0,000000	6,209674	0,023959	0,025351	3583921561,666821	0,045393	-0,036568	-0,012523	-0,043096	-0,011950	-0,009490
1523,706882	-424,563327	6,237743	1,500000	-0,450000	0,000000	6,214272	0,023910	0,025360	3583921561,676817	0,045234	-0,036564	-0,012481	-0,043037	-0,011893	-0,009480
1523,572985	-424,502239	6,245915	1,500000	-0,450000	0,000000	6,220510	0,023824	0,025386	3583921561,686817	0,045092	-0,036632	-0,012458	-0,043042	-0,011800	-0,009492
1523,572985	-424,502239	6,245915	1,500000	-0,450000	0,000000	6,224275	0,023771	0,025402	3583921561,696817	0,044862	-0,036505	-0,012441	-0,042952	-0,011740	-0,009490
1523,455023	-424,445634	6,251049	1,500000	-0,450000	0,000000	6,229781	0,023687	0,025436	3583921561,706818	0,044658	-0,036450	-0,012445	-0,042929	-0,011650	-0,009510
1523,455023	-424,445634	6,251049	1,500000	-0,450000	0,000000	6,233103	0,023636	0,025456	3583921561,716817	0,044417	-0,036307	-0,012422	-0,042822	-0,011592	-0,009512
1523,306288	-424,307255	6,257292	1,500000	-0,450000	0,000000	6,237139	0,023558	0,025491	3583921561,726819	0,044177	-0,036199	-0,012409	-0,042744	-0,011509	-0,009532
1523,306288	-424,307255	6,257292	1,500000	-0,450000	0,000000	6,239574	0,023511	0,025512	3583921561,736818	0,043916	-0,036024	-0,012377	-0,042604	-0,011455	-0,009536
1523,158508	-424,250148	6,260201	1,500000	-0,450000	0,000000	6,243512	0,023424	0,025579	3583921561,746819	0,043670	-0,035917	-0,012364	-0,042524	-0,011366	-0,009589
1523,158508	-424,250148	6,260201	1,500000	-0,450000	0,000000	6,245888	0,023371	0,025620	3583921561,756816	0,043408	-0,035743	-0,012332	-0,042383	-0,011308	-0,009613
1523,008506	-424,197600	6,263035	1,500000	-0,450000	0,000000	6,248471	0,023281	0,025667	3583921561,766819	0,043120	-0,035591	-0,012304	-0,042252	-0,011214	-0,009647
1523,008506	-424,197600	6,263035	1,500000	-0,450000	0,000000	6,250028	0,023226	0,025696	3583921561,776819	0,042835	-0,035393	-0,012263	-0,042081	-0,011153	-0,009659
1522,844643	-424,080140	6,264312	1,500000	-0,450000	0,000000	6,252087	0,023134	0,025734	3583921561,786820	0,042533	-0,035227	-0,012230	-0,041932	-0,011056	-0,009685
1522,844643	-424,080140	6,264312	1,500000	-0,450000	0,000000	6,253328	0,023078	0,025757	3583921561,796820	0,042241	-0,035021	-0,012187	-0,041751	-0,010993	-0,009691
1522,685442	-423,911277	6,265536	1,500000	-0,450000	0,000000	6,254579	0,022980	0,025817	3583921561,806820	0,041916	-0,034830	-0,012145	-0,041572	-0,010892	-0,009740
1522,685442	-423,911277	6,265536	1,500000	-0,450000	0,000000	6,255331	0,022920	0,025854	3583921561,816820	0,041613	-0,034612	-0,012098	-0,041376	-0,010827	-0,009761
1522,526154	-423,760234	6,266217	1,500000	-0,450000	0,000000	6,256267	0,022821	0,025943	3583921561,826820	0,041287	-0,034414	-0,012054	-0,041187	-0,010728	-0,009838
1522,526154	-423,760234	6,266217	1,500000	-0,450000	0,000000	6,256828	0,022761	0,025996	3583921561,836820	0,040986	-0,034192	-0,012005	-0,040985	-0,010665	-0,009875
1522,358380	-423,598126	6,268153	1,500000	-0,450000	0,000000	6,257434	0,022662	0,026088	3583921561,846821	0,040656	-0,033986	-0,011959	-0,040786	-0,010567	-0,009956
1522,358380	-423,598126	6,268153	1,500000	-0,450000	0,000000	6,257796	0,022602	0,026144	3583921561,856819	0,040356	-0,033763	-0,011910	-0,040579	-0,010504	-0,009995
1522,178372	-423,448743	6,268638	1,500000	-0,450000	0,000000	6,258777	0,022500	0,026242	3583921561,866822	0,040041	-0,033575	-0,011870	-0,040398	-0,010404	-0,010081
1522,178372	-423,448743	6,268638	1,500000	-0,450000	0,000000	6,259367	0,022438	0,026301	3583921561,876822	0,039752	-0,033364	-0,011825	-0,040202	-0,010340	-0,010124
1522,021393	-423,297378	6,269809	1,500000	-0,450000	0,000000	6,259912	0,022329	0,026396	3583921561,886822	0,039424	-0,033168	-0,011782	-0,040006	-0,010233	-0,010207
1522,021393	-423,297378	6,269809	1,500000	-0,450000	0,000000	6,260237	0,022263	0,026453	3583921561,896822	0,039129	-0,032953	-0,011735	-0,039802	-0,010165	-0,010248
1521,858575	-423,139621	6,271213	1,500000	-0,450000	0,000000	6,260894	0,022161	0,026548	3583921561,906820	0,038817	-0,032762	-0,011695	-0,039613	-0,010065	-0,010330
1521,858575	-423,139621	6,271213	1,500000	-0,450000	0,000000	6,261288	0,022100	0,026605	3583921561,916823	0,038534	-0,032553	-0,011651	-0,039415	-0,010002	-0,010370
1521,725135	-423,000424	6,272639	1,500000	-0,450000	0,000000	6,262078	0,021998	0,026702	3583921561,926820	0,038232	-0,032371	-0,011613	-0,039233	-0,009903	-0,010454
1521,725135	-423,000424	6,272639	1,500000	-0,450000	0,000000	6,262552	0,021937	0,026760	3583921561,936824	0,037957	-0,032169	-0,011571	-0,039040	-0,009840	-0,010496
1521,558409	-422,866855	6,275321	1,500000	-0,450000	0,000000	6,263399	0,021847	0,026851	3583921561,946824	0,037673	-0,031990	-0,011536	-0,038863	-0,009753	-0,010572
1521,558409	-422,866855	6,275321	1,500000	-0,450000	0,000000	6,263908	0,021792	0,026905	3583921561,956821	0,037411	-0,031791	-0,011495	-0,038674	-0,009697	-0,010608
1521,411659	-422,688803	6,279567	1,500000	-0,450000	0,000000	6,265273	0,021694	0,026991	3583921561,966824	0,037137	-0,031636	-0,011467	-0,038519	-0,009600	-0,010680
1521,411659	-422,688803	6,279567	1,500000	-0,450000	0,000000	6,266095	0,021634	0,027043	3583921561,976824	0,036884	-0,031454	-0,011432	-0,038344	-0,009539	-0,010713
1521,285244	-422,531848	6,284922	1,500000	-0,450000	0,000000	6,268269	0,021540	0,027145	3583921561,986825	0,036644	-0,031329	-0,011415	-0,038222	-0,009449	-0,010800
1521,285244	-422,531848	6,284922	1,500000	-0,450000	0,000000	6,269579	0,021483	0,027206	3583921561,996825	0,036412	-0,031165	-0,011387	-0,038067	-0,009392	-0,010842
1521,217586	-422,374535	6,289714	1,500000	-0,450000	0,000000	6,272487	0,021398	0,027306	3583921562,006825	0,036206	-0,031066	-0,011379	-0,037976	-0,009312	-0,010925
1521,217586	-422,374535	6,289714	1,500000	-0,450000	0,000000	6,274241	0,021347	0,027366	3583921562,016825	0,035996	-0,030919	-0,011356	-0,037840	-0,009261	-0,010964
1521,112619	-422,205954	6,297950	1,500000	-0,450000	0,000000	6,277194	0,021290	0,027464	3583921562,026826	0,035820	-0,030815	-0,011349	-0,037751	-0,009209	-0,011043
1521,112619	-422,205954	6,297950	1,500000	-0,450000	0,000000	6,278975	0,021255	0,027524	3583921562,036826	0,035630	-0,030667	-0,011327	-0,037618	-0,009174	-0,011080
1521,022931	-422,109391	6,305818	1,500000	-0,450000	0,000000	6,283308	0,021192	0,027626	3583921562,046823	0,035492	-0,030615	-0,011337	-0,037584	-0,009118	-0,011162
1521,022931	-422,109391	6,305818	1,500000	-0,450000	0,000000	6,285923	0,021155	0,027688	3583921562,056824	0,035327	-0,030499	-0,011326	-0,037484	-0,009081	-0,011201
1520,960326	-421,962388	6,314769	1,500000	-0,450000	0,000000	6,290614	0,021096	0,027764	3583921562,066826	0,035202	-0,030460	-0,011341	-0,037465	-0,009026	-0,011256
1520,960326	-421,962388	6,314769	1,500000	-0,450000	0,000000	6,293445	0,021061	0,027810	3583921562,076827	0,035046	-0,030353	-0,011332	-0,037374	-0,008990	-0,011278
1520,908024	-421,883887	6,324168	1,500000	-0,450000	0,000000	6,298695	0,021015	0,027896	3583921562,086827	0,034951	-0,030331	-0,011354	-0,037377	-0,008949	-0,011341
1520,908024	-421,883887	6,324168	1,500000	-0,450000	0,000000	6,301863	0,020987	0,027947	3583921562,096828	0,034814	-0,030234	-0,011349	-0,037300	-0,008922	-0,011368
1520,872031	-421,728269	6,333845	1,500000	-0,450000	0,000000	6,307495	0,020950	0,028010	3583921562,106827	0,034738	-0,030225	-0,011375	-0,037318	-0,008887	-0,011406
1520,872031	-421,728269	6,333845	1,500000	-0,450000	0,000000	6,310895	0,020927	0,028047	3583921562,116828	0,034611	-0,030136	-0,011373	-0,037250	-0,008863	-0,011419
1520,870643	-421,660803	6,345484	1,500000	-0,450000	0,000000	6,316776	0,020899	0,028132	3583921562,126828	0,034555	-0,030132	-0,011401	-0,037278	-0,008840	-0,011477
1520,870643	-421,660803	6,345484	1,500000	-0,450000	0,000000	6,320326	0,020882	0,028183	3583921562,136828	0,034442	-0,030048	-0,011400	-0,037216	-0,008824	-0,011502
1520,873154	-421,601051	6,355114	1,500000	-0,450000	0,000000	6,327074	0,020871	0,028240	3583921562,146826	0,034424	-0,030070	-0,011438	-0,037278	-0,008816	-0,011532
1520,873154	-421,601051	6,355114	1,500000	-0,450000	0,000000	6,331149	0,020865	0,028275	3583921562,156826	0,034334	-0,030001	-0,011443	-0,037236	-0,008809	-0,011539
1520,861811	-421,562421	6,368738	1,500000	-0,450000	0,000000	6,337419	0,020862	0,028320	3583921562,166829	0,034310	-0,030006	-0,011474	-0,037279	-0,008807	-0,011555
1520,861811	-421,562421	6,368738	1,500000	-0,450000	0,000000	6,341204	0,020860	0,028347	3583921562,176829	0,034218	-0,029927	-0,011475	-0,037226	-0,008803	-0,011554
1520,944476	-421,485783	6,381747	1,500000	-0,450000	0,000000	6,348881	0,020855	0,028378	3583921562,186830	0,034230	-0,029981	-0,011523	-0,037324	-0,008798	-0,011556
1520,944476	-421,485783	6,381747	1,500000	-0,450000	0,000000	6,353516	0,020851	0,028397	3583921562,196829	0,034159	-0,029932	-0,011533	-0,037304	-0,008792	-0,011547
1520,944368	-421,492952	6,394433	1,500000	-0,450000	0,000000	6,361462	0,020882	0,028439	3583921562,206830	0,034213	-0,029983	-0,011582	-0,037411	-0,008824	-0,011556
1520,944368	-421,492952	6,394433	1,500000	-0,450000	0,000000	6,366260	0,020900	0,028464	3583921562,216830	0,034169	-0,029933	-0,011592	-0,037397	-0,008841	-0,011550
1521,024988	-421,452459	6,407073	1,500000	-0,450000	0,000000	6,374176	0,020912	0,028477	3583921562,226830	0,034201	-0,029989	-0,011640	-0,037503	-0,008850	-0,011532
1521,024988	-421,452459	6,407073	1,500000	-0,450000	0,000000	6,378956	0,020918	0,028484	3583921562,236830	0,034143	-0,029942	-0,011649	-0,037487	-0,008853	-0,011510
1521,102315	-421,474483	6,419773	1,500000	-0,450000	0,000000	6,386845	0,020954	0,028505	3583921562,246831	0,034198	-0,029990	-0,011695	-0,037591	-0,008889	-0,011497
1521,102315	-421,474483	6,419773	1,500000	-0,450000	0,000000	6,391607	0,020976	0,028517	3583921562,256828	0,034156	-0,029938	-0,011702	-0,037574	-0,008907	-0,011478
1521,187277	-421,496213	6,434080	1,500000	-0,450000	0,000000	6,399508	0,021020	0,028516	3583921562,266833	0,034217	-0,029984	-0,011746	-0,037679	-0,008947	-0,011443
1521,187277	-421,496213	6,434080	1,500000	-0,450000	0,000000	6,404279	0,021046	0,028515	3583921562,276830	0,034178	-0,029931	-0,011752	-0,037662	-0,008969	-0,011411
1521,292753	-421,534951	6,446841	1,500000	-0,450000	0,000000	6,412821	0,021096	0,028506	3583921562,286830	0,034261	-0,029997	-0,011802	-0,037790	-0,009014	-0,011367
1521,292753	-421,534951	6,446841	1,500000	-0,450000	0,000000	6,417979	0,021126	0,028501	3583921562,296832	0,034236	-0,029956	-0,011811	-0,037788	-0,009039	-0,011330
1521,407153	-421,587636	6,460898	1,500000	-0,450000	0,000000	6,426143	0,021186	0,028482	3583921562,306832	0,034318	-0,030006	-0,011855	-0,037901	-0,009093	-0,011275
1521,407153	-421,587636	6,460898	1,500000	-0,450000	0,000000	6,431072	0,021222	0,028471	3583921562,316833	0,034292	-0,029955	-0,011859	-0,037889	-0,009123	-0,011232
1521,539338	-421,696334	6,473384	1,500000	-0,450000	0,000000	6,439611	0,021289	0,028443	3583921562,326833	0,034390	-0,030015	-0,011906	-0,038016	-0,009184	-0,011168
1521,539338	-421,696334	6,473384	1,500000	-0,450000	0,000000	6,444767	0,021329	0,028426	3583921562,336833	0,034375	-0,029971	-0,011911	-0,038012	-0,009218	-0,011120
1521,698426	-421,772902	6,487247	1,500000	-0,450000	0,000000	6,452822	0,021406	0,028373	3583921562,346833	0,034467	-0,030013	-0,011950	-0,038119	-0,009285	-0,011029
1521,698426	-421,772902	6,487247	1,500000	-0,450000	0,000000	6,457684	0,021453	0,028341	3583921562,356832	0,034448	-0,029957	-0,011950	-0,038104	-0,009322	-0,010965
1521,841657	-421,810626	6,501030	1,500000	-0,450000	0,000000	6,466106	0,021544	0,028291	3583921562,366834	0,034563	-0,030007	-0,011991	-0,038225	-0,009404	-0,010877
1521,841657	-421,810626	6,501030	1,500000	-0,450000	0,000000	6,471191	0,021599	0,028261	3583921562,376834	0,034559	-0,029956	-0,011991	-0,038217	-0,009450	-0,010814
1521,999815	-421,888365	6,514391	1,500000	-0,450000	0,000000	6,479716	0,021689	0,028228	3583921562,386835	0,034679	-0,030008	-0,012032	-0,038342	-0,009532	-0,010743
1521,999815	-421,888365	6,514391	1,500000	-0,450000	0,000000	6,484863	0,021743	0,028208	3583921562,396833	0,034678	-0,029960	-0,012031	-0,038336	-0,009579	-0,010691
1522,178878	-421,961971	6,528679	1,500000	-0,450000	0,000000	6,493259	0,021838	0,028165	3583921562,406833	0,034799	-0,030007	-0,012069	-0,038455	-0,009665	-0,010610
1522,178878	-421,961971	6,528679	1,500000	-0,450000	0,000000	6,498328	0,021896	0,028139	3583921562,416834	0,034800	-0,029955	-0,012066	-0,038445	-0,009714	-0,010552
1522,330094	-421,977344	6,544491	1,500000	-0,450000	0,000000	6,507043	0,022002	0,028095	3583921562,426836	0,034939	-0,030009	-0,012106	-0,038576	-0,009810	-0,010468
1522,330094	-421,977344	6,544491	1,500000	-0,450000	0,000000	6,512305	0,022066	0,028068	3583921562,436835	0,034952	-0,029962	-0,012103	-0,038573	-0,009865	-0,010408
1522,493582	-422,037531	6,558587	1,500000	-0,450000	0,000000	6,521739	0,022164	0,028045	3583921562,446836	0,035106	-0,030041	-0,012150	-0,038731	-0,009956	-0,010347
1522,493582	-422,037531	6,558587	1,500000	-0,450000	0,000000	6,527436	0,022223	0,028032	3583921562,456833	0,035128	-0,030009	-0,012152	-0,038743	-0,010008	-0,010302
1522,631899	-422,119414	6,574249	1,500000	-0,450000	0,000000	6,536454	0,022324	0,028000	3583921562,466836	0,035273	-0,030074	-0,012193	-0,038884	-0,010101	-0,010232
1522,631899	-422,119414	6,574249	1,500000	-0,450000	0,000000	6,541899	0,022385	0,027980	3583921562,476836	0,035290	-0,030033	-0,012190	-0,038886	-0,010153	-0,010181
1522,805678	-422,196372	6,590630	1,500000	-0,450000	0,000000	6,551386	0,022476	0,027936	3583921562,486837	0,035438	-0,030116	-0,012235	-0,039044	-0,010235	-0,010100
1522,805678	-422,196372	6,590630	1,500000	-0,450000	0,000000	6,557114	0,022532	0,027909	3583921562,496837	0,035456	-0,030087	-0,012234	-0,039057	-0,010281	-0,010042
1522,935537	-422,263549	6,606695	1,500000	-0,450000	0,000000	6,567055	0,022634	0,027863	3583921562,506838	0,035625	-0,030181	-0,012283	-0,039231	-0,010373	-0,009958
1522,935537	-422,263549	6,606695	1,500000	-0,450000	0,000000	6,573058	0,022696	0,027835	3583921562,516838	0,035656	-0,030158	-0,012284	-0,039253	-0,010425	-0,009898
1523,050217	-422,321485	6,624996	1,500000	-0,450000	0,000000	6,583040	0,022784	0,027791	3583921562,526835	0,035813	-0,030257	-0,012333	-0,039428	-0,010504	-0,009819
1523,050217	-422,321485	6,624996	1,500000	-0,450000	0,000000	6,589068	0,022838	0,027765	3583921562,536838	0,035836	-0,030236	-0,012332	-0,039449	-0,010548	-0,009762
1523,188176	-422,336267	6,643970	1,500000	-0,450000	0,000000	6,599951	0,022916	0,027726	3583921562,546838	0,036006	-0,030366	-0,012391	-0,039658	-0,010616	-0,009689
1523,188176	-422,336267	6,643970	1,500000	-0,450000	0,000000	6,606522	0,022963	0,027702	3583921562,556836	0,036036	-0,030363	-0,012396	-0,039699	-0,010654	-0,009636
1523,285445	-422,342447	6,663597	1,500000	-0,450000	0,000000	6,618000	0,023046	0,027682	3583921562,566837	0,036226	-0,030509	-0,012459	-0,039929	-0,010730	-0,009581
1523,285445	-422,342447	6,663597	1,500000	-0,450000	0,000000	6,624931	0,023096	0,027670	3583921562,576839	0,036268	-0,030516	-0,012467	-0,039982	-0,010773	-0,009539
1523,377715	-422,402049	6,681839	1,500000	-0,450000	0,000000	6,636884	0,023164	0,027660	3583921562,586840	0,036456	-0,030679	-0,012535	-0,040229	-0,010836	-0,009496
1523,377715	-422,402049	6,681839	1,500000	-0,450000	0,000000	6,644102	0,023206	0,027654	3583921562,596840	0,036497	-0,030695	-0,012545	-0,040291	-0,010870	-0,009461
1523,511640	-422,347982	6,702546	1,500000	-0,450000	0,000000	6,655681	0,023268	0,027627	3583921562,606841	0,036664	-0,030847	-0,012607	-0,040522	-0,010924	-0,009402
1523,511640	-422,347982	6,702546	1,500000	-0,450000	0,000000	6,662673	0,023305	0,027611	3583921562,616840	0,036692	-0,030856	-0,012613	-0,040574	-0,010953	-0,009358
1523,567577	-422,374307	6,721745	1,500000	-0,450000	0,000000	6,675090	0,023380	0,027622	3583921562,626841	0,036896	-0,031028	-0,012683	-0,040835	-0,011025	-0,009335
1523,567577	-422,374307	6,721745	1,500000	-0,450000	0,000000	6,682588	0,023426	0,027629	3583921562,636840	0,036945	-0,031049	-0,012693	-0,040905	-0,011065	-0,009313
1523,622733	-422,337776	6,742297	1,500000	-0,450000	0,000000	6,694715	0,023476	0,027623	3583921562,646839	0,037113	-0,031217	-0,012759	-0,041152	-0,011109	-0,009276
1523,622733	-422,337776	6,742297	1,500000	-0,450000	0,000000	6,702038	0,023506	0,027619	3583921562,656839	0,037140	-0,031235	-0,012766	-0,041214	-0,011132	-0,009246
1523,635098	-422,300061	6,761932	1,500000	-0,450000	0,000000	6,714594	0,023546	0,027631	3583921562,666842	0,037308	-0,031417	-0,012836	-0,041476	-0,011168	-0,009228
1523,635098	-422,300061	6,761932	1,500000	-0,450000	0,000000	6,722176	0,023570	0,027639	3583921562,676841	0,037335	-0,031443	-0,012845	-0,041545	-0,011187	-0,009210
1523,658362	-422,256014	6,780930	1,500000	-0,450000	0,000000	6,734526	0,023589	0,027658	3583921562,686840	0,037477	-0,031621	-0,012912	-0,041798	-0,011204	-0,009202
1523,658362	-422,256014	6,780930	1,500000	-0,450000	0,000000	6,741984	0,023601	0,027670	3583921562,696842	0,037486	-0,031644	-0,012918	-0,041861	-0,011210	-0,009189
1523,671634	-422,207117	6,800907	1,500000	-0,450000	0,000000	6,754006	0,023617	0,027694	3583921562,706842	0,037614	-0,031810	-0,012979	-0,042099	-0,011225	-0,009187
1523,671634	-422,207117	6,800907	1,500000	-0,450000	0,000000	6,761266	0,023627	0,027709	3583921562,716843	0,037615	-0,031825	-0,012982	-0,042152	-0,011229	-0,009178
