x_m	y_m	psi_m	x_ref	y_ref	psi_ref	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway
1522,435472	-444,840539	2,231936	1,500000	-0,450000	0,000000	2,209156	0,022553	0,005111	3583903983,470075	0,000559	-0,022545	-0,000051	-0,025527	0,002793	-0,003692
1522,325674	-444,860951	2,245771	1,500000	-0,450000	0,000000	2,218521	0,022491	0,005129	3583903983,480091	0,000484	-0,022589	-0,000030	-0,025770	0,002838	-0,003699
1522,325674	-444,860951	2,245771	1,500000	-0,450000	0,000000	2,224176	0,022454	0,005140	3583903983,490076	0,000409	-0,022633	-0,000009	-0,025816	0,002858	-0,003700
1522,239274	-444,832060	2,261431	1,500000	-0,450000	0,000000	2,233067	0,022388	0,005138	3583903983,500078	0,000334	-0,022676	0,000011	-0,026032	0,002908	-0,003688
1522,239274	-444,832060	2,261431	1,500000	-0,450000	0,000000	2,238435	0,022348	0,005137	3583903983,510078	0,000260	-0,022718	0,000032	-0,026061	0,002932	-0,003678
1522,111682	-444,812630	2,274376	1,500000	-0,450000	0,000000	2,247874	0,022290	0,005148	3583903983,520078	0,000185	-0,022761	0,000053	-0,026304	0,002973	-0,003678
1522,111682	-444,812630	2,274376	1,500000	-0,450000	0,000000	2,253574	0,022254	0,005154	3583903983,530076	0,000111	-0,022802	0,000073	-0,026348	0,002991	-0,003675
1522,012323	-444,763165	2,287439	1,500000	-0,450000	0,000000	2,262139	0,022183	0,005166	3583903983,540079	0,000037	-0,022843	0,000093	-0,026542	0,003046	-0,003677
1522,012323	-444,763165	2,287439	1,500000	-0,450000	0,000000	2,267312	0,022139	0,005173	3583903983,550074	-0,000037	-0,022884	0,000114	-0,026557	0,003073	-0,003675
1521,901224	-444,781121	2,299870	1,500000	-0,450000	0,000000	2,275604	0,022074	0,005197	3583903983,560080	-0,000111	-0,022924	0,000134	-0,026735	0,003120	-0,003689
1521,901224	-444,781121	2,299870	1,500000	-0,450000	0,000000	2,280612	0,022034	0,005211	3583903983,570079	-0,000185	-0,022964	0,000154	-0,026739	0,003143	-0,003694
1521,791894	-444,756985	2,313271	1,500000	-0,450000	0,000000	2,288555	0,021966	0,005213	3583903983,580080	-0,000258	-0,023004	0,000174	-0,026897	0,003194	-0,003687
1521,791894	-444,756985	2,313271	1,500000	-0,450000	0,000000	2,293351	0,021925	0,005214	3583903983,590077	-0,000332	-0,023043	0,000194	-0,026889	0,003218	-0,003678
1521,690906	-444,744054	2,323625	1,500000	-0,450000	0,000000	2,301550	0,021857	0,005224	3583903983,600093	-0,000406	-0,023082	0,000215	-0,027060	0,003269	-0,003679
1521,690906	-444,744054	2,323625	1,500000	-0,450000	0,000000	2,306501	0,021816	0,005230	3583903983,610077	-0,000480	-0,023121	0,000235	-0,027058	0,003293	-0,003676
1521,535256	-444,786366	2,333825	1,500000	-0,450000	0,000000	2,313588	0,021751	0,005239	3583903983,620095	-0,000553	-0,023159	0,000255	-0,027169	0,003340	-0,003676
1521,535256	-444,786366	2,333825	1,500000	-0,450000	0,000000	2,317867	0,021712	0,005244	3583903983,630080	-0,000627	-0,023197	0,000275	-0,027131	0,003362	-0,003672
1521,403350	-444,772350	2,342699	1,500000	-0,450000	0,000000	2,324486	0,021627	0,005230	3583903983,640080	-0,000701	-0,023234	0,000295	-0,027217	0,003431	-0,003651
1521,403350	-444,772350	2,342699	1,500000	-0,450000	0,000000	2,328483	0,021575	0,005222	3583903983,650075	-0,000775	-0,023271	0,000316	-0,027165	0,003466	-0,003634
1521,290115	-444,767134	2,353320	1,500000	-0,450000	0,000000	2,334407	0,021492	0,005223	3583903983,660081	-0,000850	-0,023308	0,000336	-0,027213	0,003532	-0,003627
1521,290115	-444,767134	2,353320	1,500000	-0,450000	0,000000	2,337983	0,021442	0,005223	3583903983,670079	-0,000925	-0,023344	0,000356	-0,027139	0,003566	-0,003619
1521,223057	-444,778013	2,360300	1,500000	-0,450000	0,000000	2,344346	0,021367	0,005225	3583903983,680081	-0,001000	-0,023380	0,000377	-0,027211	0,003623	-0,003614
1521,223057	-444,778013	2,360300	1,500000	-0,450000	0,000000	2,348186	0,021321	0,005227	3583903983,690080	-0,001076	-0,023415	0,000398	-0,027151	0,003652	-0,003607
1521,068404	-444,791969	2,368387	1,500000	-0,450000	0,000000	2,353267	0,021267	0,005223	3583903983,700081	-0,001152	-0,023451	0,000419	-0,027156	0,003688	-0,003595
1521,068404	-444,791969	2,368387	1,500000	-0,450000	0,000000	2,356334	0,021234	0,005221	3583903983,710078	-0,001228	-0,023485	0,000440	-0,027055	0,003704	-0,003584
1520,920755	-444,797587	2,374799	1,500000	-0,450000	0,000000	2,361385	0,021154	0,005214	3583903983,720082	-0,001304	-0,023520	0,000460	-0,027060	0,003768	-0,003570
1520,920755	-444,797587	2,374799	1,500000	-0,450000	0,000000	2,364434	0,021105	0,005210	3583903983,730079	-0,001380	-0,023554	0,000481	-0,026959	0,003799	-0,003558
1520,863867	-444,781555	2,382506	1,500000	-0,450000	0,000000	2,368811	0,021017	0,005206	3583903983,740083	-0,001457	-0,023588	0,000503	-0,026929	0,003870	-0,003547
1520,863867	-444,781555	2,382506	1,500000	-0,450000	0,000000	2,371453	0,020964	0,005203	3583903983,750076	-0,001535	-0,023621	0,000524	-0,026809	0,003906	-0,003537
1520,722396	-444,750231	2,388576	1,500000	-0,450000	0,000000	2,376097	0,020909	0,005207	3583903983,760083	-0,001613	-0,023654	0,000546	-0,026794	0,003943	-0,003533
1520,722396	-444,750231	2,388576	1,500000	-0,450000	0,000000	2,378900	0,020876	0,005210	3583903983,770080	-0,001692	-0,023687	0,000567	-0,026684	0,003958	-0,003528
1520,722396	-444,750231	2,388576	1,500000	-0,450000	0,000000	2,382993	0,020800	0,005224	3583903983,780105	-0,001770	-0,023720	0,000589	-0,026642	0,004016	-0,003535
1520,592630	-444,768321	2,394887	1,500000	-0,450000	0,000000	2,385463	0,020754	0,005233	3583903983,790083	-0,001849	-0,023752	0,000611	-0,026515	0,004044	-0,003536
1520,492675	-444,743385	2,400520	1,500000	-0,450000	0,000000	2,386953	0,020726	0,005238	3583903983,800111	-0,001929	-0,023783	0,000633	-0,026338	0,004053	-0,003533
1520,492675	-444,743385	2,400520	1,500000	-0,450000	0,000000	2,390348	0,020658	0,005234	3583903983,810083	-0,002008	-0,023815	0,000655	-0,026262	0,004104	-0,003522
1520,350558	-444,747133	2,407615	1,500000	-0,450000	0,000000	2,394626	0,020578	0,005241	3583903983,820084	-0,002089	-0,023846	0,000678	-0,026234	0,004166	-0,003523
1520,350558	-444,747133	2,407615	1,500000	-0,450000	0,000000	2,397208	0,020529	0,005246	3583903983,830082	-0,002170	-0,023877	0,000700	-0,026117	0,004197	-0,003520
1520,230395	-444,751484	2,414234	1,500000	-0,450000	0,000000	2,401574	0,020443	0,005247	3583903983,840085	-0,002251	-0,023907	0,000723	-0,026094	0,004265	-0,003515
1520,230395	-444,751484	2,414234	1,500000	-0,450000	0,000000	2,404209	0,020391	0,005248	3583903983,850079	-0,002333	-0,023937	0,000746	-0,025981	0,004299	-0,003509
1520,066764	-444,716836	2,420103	1,500000	-0,450000	0,000000	2,408418	0,020313	0,005246	3583903983,860085	-0,002416	-0,023966	0,000770	-0,025952	0,004359	-0,003501
1520,066764	-444,716836	2,420103	1,500000	-0,450000	0,000000	2,410958	0,020265	0,005246	3583903983,870083	-0,002499	-0,023995	0,000793	-0,025836	0,004389	-0,003493
1519,962187	-444,711476	2,425643	1,500000	-0,450000	0,000000	2,414813	0,020171	0,005259	3583903983,880085	-0,002583	-0,024023	0,000817	-0,025789	0,004464	-0,003500
1519,962187	-444,711476	2,425643	1,500000	-0,450000	0,000000	2,417140	0,020115	0,005267	3583903983,890080	-0,002668	-0,024051	0,000841	-0,025663	0,004502	-0,003501
1519,859957	-444,700281	2,433162	1,500000	-0,450000	0,000000	2,420735	0,020039	0,005274	3583903983,900085	-0,002753	-0,024079	0,000865	-0,025604	0,004558	-0,003502
1519,859957	-444,700281	2,433162	1,500000	-0,450000	0,000000	2,422905	0,019994	0,005278	3583903983,910081	-0,002839	-0,024106	0,000889	-0,025472	0,004586	-0,003499
1519,774621	-444,683357	2,442485	1,500000	-0,450000	0,000000	2,427189	0,019926	0,005285	3583903983,920085	-0,002926	-0,024132	0,000914	-0,025451	0,004635	-0,003499
1519,774621	-444,683357	2,442485	1,500000	-0,450000	0,000000	2,429775	0,019885	0,005289	3583903983,930083	-0,003013	-0,024158	0,000939	-0,025342	0,004657	-0,003496
1519,638682	-444,674874	2,448586	1,500000	-0,450000	0,000000	2,435025	0,019826	0,005298	3583903983,940085	-0,003100	-0,024183	0,000964	-0,025373	0,004697	-0,003497
1519,638682	-444,674874	2,448586	1,500000	-0,450000	0,000000	2,438194	0,019791	0,005304	3583903983,950079	-0,003187	-0,024208	0,000988	-0,025295	0,004713	-0,003495
1519,538348	-444,622497	2,458898	1,500000	-0,450000	0,000000	2,442521	0,019715	0,005311	3583903983,960085	-0,003274	-0,024233	0,001013	-0,025279	0,004769	-0,003495
1519,538348	-444,622497	2,458898	1,500000	-0,450000	0,000000	2,445133	0,019670	0,005315	3583903983,970082	-0,003362	-0,024257	0,001038	-0,025172	0,004796	-0,003492
1519,408055	-444,657588	2,466290	1,500000	-0,450000	0,000000	2,450790	0,019603	0,005338	3583903983,980085	-0,003450	-0,024281	0,001063	-0,025227	0,004843	-0,003508
1519,408055	-444,657588	2,466290	1,500000	-0,450000	0,000000	2,454205	0,019562	0,005352	3583903983,990082	-0,003538	-0,024304	0,001088	-0,025163	0,004864	-0,003514
1519,313910	-444,599732	2,477580	1,500000	-0,450000	0,000000	2,459191	0,019486	0,005347	3583903984,000085	-0,003626	-0,024327	0,001113	-0,025182	0,004922	-0,003502
1519,313910	-444,599732	2,477580	1,500000	-0,450000	0,000000	2,462202	0,019440	0,005343	3583903984,010082	-0,003714	-0,024349	0,001139	-0,025098	0,004949	-0,003491
1519,209451	-444,591692	2,489177	1,500000	-0,450000	0,000000	2,468487	0,019375	0,005364	3583903984,020084	-0,003803	-0,024370	0,001164	-0,025186	0,004994	-0,003504
1519,209451	-444,591692	2,489177	1,500000	-0,450000	0,000000	2,472281	0,019336	0,005377	3583903984,030082	-0,003891	-0,024391	0,001189	-0,025143	0,005013	-0,003509
1519,085014	-444,559233	2,500377	1,500000	-0,450000	0,000000	2,479161	0,019271	0,005388	3583903984,040085	-0,003980	-0,024412	0,001214	-0,025262	0,005059	-0,003512
1519,085014	-444,559233	2,500377	1,500000	-0,450000	0,000000	2,483316	0,019232	0,005394	3583903984,050078	-0,004068	-0,024433	0,001239	-0,025237	0,005078	-0,003510
1518,972794	-444,554762	2,512175	1,500000	-0,450000	0,000000	2,490256	0,019159	0,005411	3583903984,060085	-0,004155	-0,024452	0,001264	-0,025359	0,005131	-0,003520
1518,972794	-444,554762	2,512175	1,500000	-0,450000	0,000000	2,494446	0,019115	0,005421	3583903984,070078	-0,004243	-0,024472	0,001289	-0,025335	0,005156	-0,003522
1518,898790	-444,494561	2,526134	1,500000	-0,450000	0,000000	2,501645	0,019043	0,005429	3583903984,080085	-0,004331	-0,024491	0,001314	-0,025469	0,005207	-0,003522
1518,898790	-444,494561	2,526134	1,500000	-0,450000	0,000000	2,505992	0,019001	0,005434	3583903984,090083	-0,004418	-0,024509	0,001338	-0,025453	0,005230	-0,003519
1518,809062	-444,497472	2,539769	1,500000	-0,450000	0,000000	2,514141	0,018945	0,005460	3583903984,100086	-0,004505	-0,024527	0,001363	-0,025636	0,005264	-0,003537
1518,809062	-444,497472	2,539769	1,500000	-0,450000	0,000000	2,519062	0,018912	0,005477	3583903984,110085	-0,004592	-0,024545	0,001387	-0,025648	0,005277	-0,003545
1518,728009	-444,456867	2,553368	1,500000	-0,450000	0,000000	2,527429	0,018856	0,005485	3583903984,120085	-0,004678	-0,024563	0,001411	-0,025841	0,005313	-0,003544
1518,728009	-444,456867	2,553368	1,500000	-0,450000	0,000000	2,532481	0,018823	0,005490	3583903984,130084	-0,004764	-0,024580	0,001435	-0,025859	0,005327	-0,003541
1518,641835	-444,444992	2,568896	1,500000	-0,450000	0,000000	2,540914	0,018770	0,005510	3583903984,140101	-0,004850	-0,024597	0,001458	-0,026053	0,005358	-0,003551
1518,641835	-444,444992	2,568896	1,500000	-0,450000	0,000000	2,546006	0,018739	0,005521	3583903984,150081	-0,004935	-0,024613	0,001482	-0,026071	0,005370	-0,003554
1518,537027	-444,431893	2,585355	1,500000	-0,450000	0,000000	2,555226	0,018685	0,005533	3583903984,160086	-0,005020	-0,024630	0,001505	-0,026305	0,005402	-0,003557
1518,537027	-444,431893	2,585355	1,500000	-0,450000	0,000000	2,560794	0,018653	0,005540	3583903984,170085	-0,005104	-0,024646	0,001527	-0,026345	0,005414	-0,003555
1518,480606	-444,457092	2,600358	1,500000	-0,450000	0,000000	2,570671	0,018592	0,005549	3583903984,180087	-0,005187	-0,024662	0,001549	-0,026611	0,005455	-0,003555
1518,480606	-444,457092	2,600358	1,500000	-0,450000	0,000000	2,576635	0,018556	0,005555	3583903984,190085	-0,005270	-0,024677	0,001571	-0,026670	0,005471	-0,003552
1518,408754	-444,430836	2,615540	1,500000	-0,450000	0,000000	2,586174	0,018511	0,005548	3583903984,200087	-0,005352	-0,024693	0,001593	-0,026916	0,005496	-0,003536
1518,408754	-444,430836	2,615540	1,500000	-0,450000	0,000000	2,591934	0,018484	0,005545	3583903984,210085	-0,005434	-0,024708	0,001614	-0,026961	0,005503	-0,003523
1518,259582	-444,470494	2,629574	1,500000	-0,450000	0,000000	2,601421	0,018439	0,005553	3583903984,220109	-0,005515	-0,024723	0,001634	-0,027201	0,005527	-0,003521
1518,259582	-444,470494	2,629574	1,500000	-0,450000	0,000000	2,607150	0,018412	0,005557	3583903984,230086	-0,005595	-0,024737	0,001655	-0,027243	0,005534	-0,003517
1518,176275	-444,452270	2,646002	1,500000	-0,450000	0,000000	2,616164	0,018337	0,005545	3583903984,240088	-0,005674	-0,024752	0,001675	-0,027456	0,005590	-0,003496
1518,176275	-444,452270	2,646002	1,500000	-0,450000	0,000000	2,621606	0,018292	0,005537	3583903984,250082	-0,005753	-0,024766	0,001694	-0,027480	0,005616	-0,003480
1518,105914	-444,438969	2,660259	1,500000	-0,450000	0,000000	2,631394	0,018231	0,005539	3583903984,260088	-0,005832	-0,024780	0,001714	-0,027732	0,005656	-0,003474
1518,105914	-444,438969	2,660259	1,500000	-0,450000	0,000000	2,637305	0,018195	0,005541	3583903984,270086	-0,005911	-0,024794	0,001733	-0,027778	0,005672	-0,003467
1517,995728	-444,402484	2,673577	1,500000	-0,450000	0,000000	2,646517	0,018145	0,005547	3583903984,280089	-0,005989	-0,024807	0,001752	-0,027997	0,005701	-0,003465
1517,995728	-444,402484	2,673577	1,500000	-0,450000	0,000000	2,652079	0,018115	0,005551	3583903984,290088	-0,006067	-0,024821	0,001771	-0,028023	0,005711	-0,003460
1517,915722	-444,437002	2,686317	1,500000	-0,450000	0,000000	2,660709	0,018053	0,005568	3583903984,300089	-0,006144	-0,024834	0,001789	-0,028209	0,005752	-0,003468
1517,915722	-444,437002	2,686317	1,500000	-0,450000	0,000000	2,665920	0,018015	0,005578	3583903984,310087	-0,006221	-0,024847	0,001807	-0,028215	0,005768	-0,003470
1517,802107	-444,463050	2,697243	1,500000	-0,450000	0,000000	2,674108	0,017961	0,005570	3583903984,320088	-0,006297	-0,024860	0,001825	-0,028376	0,005802	-0,003454
1517,802107	-444,463050	2,697243	1,500000	-0,450000	0,000000	2,679052	0,017928	0,005565	3583903984,330087	-0,006374	-0,024873	0,001843	-0,028366	0,005815	-0,003441
1517,722664	-444,405738	2,706549	1,500000	-0,450000	0,000000	2,686360	0,017864	0,005552	3583903984,340090	-0,006450	-0,024886	0,001861	-0,028481	0,005860	-0,003420
1517,722664	-444,405738	2,706549	1,500000	-0,450000	0,000000	2,690773	0,017825	0,005544	3583903984,350083	-0,006527	-0,024899	0,001878	-0,028442	0,005879	-0,003405
1517,640108	-444,404031	2,714172	1,500000	-0,450000	0,000000	2,697120	0,017769	0,005562	3583903984,360091	-0,006603	-0,024911	0,001895	-0,028505	0,005913	-0,003415
1517,640108	-444,404031	2,714172	1,500000	-0,450000	0,000000	2,700951	0,017736	0,005573	3583903984,370088	-0,006679	-0,024923	0,001913	-0,028436	0,005926	-0,003418
1517,503004	-444,406431	2,720780	1,500000	-0,450000	0,000000	2,706281	0,017683	0,005580	3583903984,380090	-0,006756	-0,024935	0,001930	-0,028446	0,005958	-0,003418
1517,503004	-444,406431	2,720780	1,500000	-0,450000	0,000000	2,709498	0,017652	0,005585	3583903984,390088	-0,006833	-0,024947	0,001947	-0,028345	0,005969	-0,003415
1517,406618	-444,384289	2,725926	1,500000	-0,450000	0,000000	2,714054	0,017578	0,005586	3583903984,400105	-0,006910	-0,024959	0,001965	-0,028316	0,006022	-0,003410
1517,406618	-444,384289	2,725926	1,500000	-0,450000	0,000000	2,716804	0,017534	0,005587	3583903984,410091	-0,006988	-0,024971	0,001982	-0,028192	0,006046	-0,003404
1517,331497	-444,334951	2,729487	1,500000	-0,450000	0,000000	2,720499	0,017469	0,005597	3583903984,420091	-0,007067	-0,024982	0,002000	-0,028119	0,006090	-0,003408
1517,331497	-444,334951	2,729487	1,500000	-0,450000	0,000000	2,722729	0,017429	0,005602	3583903984,430090	-0,007146	-0,024993	0,002018	-0,027969	0,006109	-0,003406
1517,234624	-444,313068	2,731146	1,500000	-0,450000	0,000000	2,725482	0,017376	0,005625	3583903984,440092	-0,007226	-0,025004	0,002036	-0,027849	0,006141	-0,003423
1517,234624	-444,313068	2,731146	1,500000	-0,450000	0,000000	2,727143	0,017344	0,005639	3583903984,450086	-0,007307	-0,025014	0,002055	-0,027672	0,006152	-0,003430
1517,162317	-444,262305	2,732914	1,500000	-0,450000	0,000000	2,728800	0,017286	0,005656	3583903984,460093	-0,007389	-0,025025	0,002073	-0,027497	0,006188	-0,003441
1517,162317	-444,262305	2,732914	1,500000	-0,450000	0,000000	2,729799	0,017251	0,005667	3583903984,470093	-0,007472	-0,025035	0,002092	-0,027289	0,006202	-0,003444
1517,097420	-444,241208	2,729778	1,500000	-0,450000	0,000000	2,731099	0,017201	0,005693	3583903984,480093	-0,007555	-0,025044	0,002111	-0,027098	0,006230	-0,003465
1517,097420	-444,241208	2,729778	1,500000	-0,450000	0,000000	2,731881	0,017171	0,005709	3583903984,490091	-0,007640	-0,025054	0,002131	-0,026883	0,006239	-0,003473
1517,027349	-444,193251	2,728568	1,500000	-0,450000	0,000000	2,731110	0,017127	0,005727	3583903984,500095	-0,007725	-0,025063	0,002151	-0,026587	0,006262	-0,003485
1517,027349	-444,193251	2,728568	1,500000	-0,450000	0,000000	2,730641	0,017101	0,005738	3583903984,510091	-0,007812	-0,025071	0,002171	-0,026311	0,006267	-0,003489
1516,915712	-444,134134	2,727463	1,500000	-0,450000	0,000000	2,729876	0,017057	0,005763	3583903984,520094	-0,007901	-0,025079	0,002192	-0,026021	0,006290	-0,003509
1516,915712	-444,134134	2,727463	1,500000	-0,450000	0,000000	2,729412	0,017031	0,005779	3583903984,530095	-0,007990	-0,025087	0,002213	-0,025750	0,006295	-0,003518
1516,845934	-444,137822	2,724254	1,500000	-0,450000	0,000000	2,728690	0,016971	0,005811	3583903984,540094	-0,008081	-0,025094	0,002235	-0,025467	0,006333	-0,003545
1516,845934	-444,137822	2,724254	1,500000	-0,450000	0,000000	2,728252	0,016934	0,005831	3583903984,550087	-0,008174	-0,025101	0,002258	-0,025202	0,006348	-0,003558
1516,757910	-444,077713	2,722278	1,500000	-0,450000	0,000000	2,726714	0,016885	0,005842	3583903984,560095	-0,008268	-0,025107	0,002281	-0,024882	0,006377	-0,003563
1516,757910	-444,077713	2,722278	1,500000	-0,450000	0,000000	2,725783	0,016855	0,005848	3583903984,570093	-0,008364	-0,025112	0,002304	-0,024597	0,006386	-0,003563
1516,653580	-444,063023	2,718877	1,500000	-0,450000	0,000000	2,724435	0,016802	0,005875	3583903984,580096	-0,008461	-0,025116	0,002329	-0,024292	0,006417	-0,003585
1516,653580	-444,063023	2,718877	1,500000	-0,450000	0,000000	2,723618	0,016770	0,005892	3583903984,590095	-0,008561	-0,025119	0,002353	-0,024018	0,006428	-0,003595
1516,552489	-444,049694	2,716556	1,500000	-0,450000	0,000000	2,721776	0,016709	0,005908	3583903984,600096	-0,008661	-0,025122	0,002379	-0,023693	0,006467	-0,003606
1516,552489	-444,049694	2,716556	1,500000	-0,450000	0,000000	2,720660	0,016673	0,005918	3583903984,610094	-0,008764	-0,025124	0,002405	-0,023408	0,006483	-0,003609
1516,480943	-443,956532	2,714173	1,500000	-0,450000	0,000000	2,719065	0,016611	0,005929	3583903984,620097	-0,008869	-0,025124	0,002432	-0,023101	0,006524	-0,003615
1516,480943	-443,956532	2,714173	1,500000	-0,450000	0,000000	2,718098	0,016573	0,005935	3583903984,630095	-0,008976	-0,025124	0,002459	-0,022830	0,006540	-0,003615
1516,388291	-443,926774	2,712876	1,500000	-0,450000	0,000000	2,716569	0,016522	0,005976	3583903984,640098	-0,009084	-0,025122	0,002488	-0,022532	0,006569	-0,003651
1516,388291	-443,926774	2,712876	1,500000	-0,450000	0,000000	2,715643	0,016491	0,006001	3583903984,650091	-0,009195	-0,025119	0,002517	-0,022268	0,006578	-0,003669
1516,303967	-443,859511	2,713630	1,500000	-0,450000	0,000000	2,714567	0,016436	0,006028	3583903984,660098	-0,009307	-0,025115	0,002546	-0,021999	0,006611	-0,003690
1516,303967	-443,859511	2,713630	1,500000	-0,450000	0,000000	2,713915	0,016403	0,006044	3583903984,670096	-0,009422	-0,025110	0,002577	-0,021754	0,006623	-0,003699
1516,224857	-443,831330	2,715018	1,500000	-0,450000	0,000000	2,713817	0,016349	0,006080	3583903984,680098	-0,009537	-0,025104	0,002607	-0,021541	0,006654	-0,003729
1516,224857	-443,831330	2,715018	1,500000	-0,450000	0,000000	2,713756	0,016317	0,006102	3583903984,690097	-0,009655	-0,025096	0,002639	-0,021332	0,006664	-0,003744
1516,147090	-443,785655	2,717279	1,500000	-0,450000	0,000000	2,714266	0,016266	0,006127	3583903984,700099	-0,009773	-0,025088	0,002671	-0,021154	0,006693	-0,003762
1516,147090	-443,785655	2,717279	1,500000	-0,450000	0,000000	2,714571	0,016235	0,006141	3583903984,710099	-0,009893	-0,025078	0,002704	-0,020967	0,006702	-0,003769
1516,049626	-443,693254	2,721621	1,500000	-0,450000	0,000000	2,715649	0,016186	0,006168	3583903984,720099	-0,010014	-0,025067	0,002737	-0,020823	0,006729	-0,003789
1516,049626	-443,693254	2,721621	1,500000	-0,450000	0,000000	2,716297	0,016156	0,006185	3583903984,730098	-0,010136	-0,025055	0,002770	-0,020657	0,006737	-0,003798
1515,982228	-443,656613	2,726701	1,500000	-0,450000	0,000000	2,718406	0,016099	0,006231	3583903984,740100	-0,010259	-0,025042	0,002803	-0,020570	0,006770	-0,003838
1515,982228	-443,656613	2,726701	1,500000	-0,450000	0,000000	2,719677	0,016065	0,006259	3583903984,750093	-0,010382	-0,025028	0,002837	-0,020439	0,006782	-0,003858
1515,865807	-443,589197	2,733146	1,500000	-0,450000	0,000000	2,722454	0,016018	0,006291	3583903984,760098	-0,010506	-0,025012	0,002872	-0,020389	0,006806	-0,003882
1515,865807	-443,589197	2,733146	1,500000	-0,450000	0,000000	2,724130	0,015989	0,006310	3583903984,770100	-0,010630	-0,024996	0,002906	-0,020281	0,006813	-0,003893
1515,737857	-443,563464	2,741946	1,500000	-0,450000	0,000000	2,727691	0,015926	0,006348	3583903984,780100	-0,010755	-0,024979	0,002940	-0,020273	0,006853	-0,003924
1515,737857	-443,563464	2,741946	1,500000	-0,450000	0,000000	2,729840	0,015888	0,006371	3583903984,790099	-0,010879	-0,024961	0,002975	-0,020191	0,006869	-0,003939
1515,616896	-443,533562	2,751652	1,500000	-0,450000	0,000000	2,734620	0,015814	0,006395	3583903984,800101	-0,011004	-0,024943	0,003009	-0,020248	0,006920	-0,003956
1515,616896	-443,533562	2,751652	1,500000	-0,450000	0,000000	2,737505	0,015769	0,006410	3583903984,810099	-0,011128	-0,024923	0,003043	-0,020205	0,006942	-0,003962
1515,486004	-443,488620	2,762042	1,500000	-0,450000	0,000000	2,743089	0,015695	0,006430	3583903984,820103	-0,011253	-0,024902	0,003078	-0,020304	0,006994	-0,003976
1515,486004	-443,488620	2,762042	1,500000	-0,450000	0,000000	2,746460	0,015650	0,006443	3583903984,830100	-0,011376	-0,024880	0,003111	-0,020286	0,007017	-0,003980
1515,357312	-443,456979	2,773436	1,500000	-0,450000	0,000000	2,752607	0,015570	0,006468	3583903984,840106	-0,011499	-0,024858	0,003145	-0,020414	0,007073	-0,003998
1515,357312	-443,456979	2,773436	1,500000	-0,450000	0,000000	2,756318	0,015523	0,006483	3583903984,850099	-0,011622	-0,024835	0,003178	-0,020413	0,007098	-0,004005
1515,206032	-443,450183	2,786103	1,500000	-0,450000	0,000000	2,763069	0,015443	0,006505	3583903984,860103	-0,011744	-0,024811	0,003211	-0,020571	0,007155	-0,004020
1515,206032	-443,450183	2,786103	1,500000	-0,450000	0,000000	2,767145	0,015395	0,006518	3583903984,870102	-0,011864	-0,024787	0,003243	-0,020588	0,007181	-0,004024
1515,093638	-443,442601	2,800431	1,500000	-0,450000	0,000000	2,774619	0,015306	0,006529	3583903984,880103	-0,011984	-0,024762	0,003276	-0,020783	0,007247	-0,004028
1515,093638	-443,442601	2,800431	1,500000	-0,450000	0,000000	2,779133	0,015252	0,006535	3583903984,890102	-0,012103	-0,024736	0,003307	-0,020821	0,007278	-0,004026
1514,960236	-443,429099	2,814481	1,500000	-0,450000	0,000000	2,787529	0,015175	0,006542	3583903984,900104	-0,012221	-0,024710	0,003338	-0,021062	0,007332	-0,004025
1514,960236	-443,429099	2,814481	1,500000	-0,450000	0,000000	2,792600	0,015128	0,006546	3583903984,910101	-0,012336	-0,024683	0,003368	-0,021127	0,007356	-0,004020
1514,785060	-443,457545	2,827903	1,500000	-0,450000	0,000000	2,801222	0,015048	0,006554	3583903984,920105	-0,012451	-0,024656	0,003397	-0,021378	0,007414	-0,004020
1514,785060	-443,457545	2,827903	1,500000	-0,450000	0,000000	2,806429	0,014999	0,006559	3583903984,930101	-0,012564	-0,024629	0,003426	-0,021447	0,007440	-0,004016
1514,642910	-443,453794	2,842458	1,500000	-0,450000	0,000000	2,814886	0,014900	0,006550	3583903984,940104	-0,012675	-0,024602	0,003454	-0,021686	0,007517	-0,004001
1514,642910	-443,453794	2,842458	1,500000	-0,450000	0,000000	2,819993	0,014840	0,006545	3583903984,950097	-0,012785	-0,024574	0,003481	-0,021747	0,007554	-0,003988
1514,502232	-443,492107	2,858409	1,500000	-0,450000	0,000000	2,828837	0,014748	0,006544	3583903984,960105	-0,012894	-0,024545	0,003508	-0,022004	0,007624	-0,003979
1514,502232	-443,492107	2,858409	1,500000	-0,450000	0,000000	2,834178	0,014692	0,006543	3583903984,970102	-0,013002	-0,024517	0,003534	-0,022075	0,007657	-0,003970
1514,370251	-443,526746	2,872394	1,500000	-0,450000	0,000000	2,843717	0,014603	0,006527	3583903984,980105	-0,013108	-0,024487	0,003559	-0,022365	0,007724	-0,003947
1514,370251	-443,526746	2,872394	1,500000	-0,450000	0,000000	2,849477	0,014549	0,006517	3583903984,990103	-0,013212	-0,024458	0,003583	-0,022455	0,007756	-0,003929
1514,211939	-443,547132	2,886812	1,500000	-0,450000	0,000000	2,858491	0,014464	0,006498	3583903985,000106	-0,013315	-0,024428	0,003607	-0,022714	0,007818	-0,003902
