x_m	y_m	psi_m	x_ref	y_ref	psi_ref	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway
1486,514726	-438,572359	4,296435	1,500000	-0,450000	0,000000	4,301900	-0,013423	0,011444	3583904987,902608	-0,023110	0,001340	0,002247	0,001541	0,005633	-0,002228
1486,514726	-438,572359	4,296435	1,500000	-0,450000	0,000000	4,299041	-0,013431	0,011435	3583904987,912606	-0,022975	0,001538	0,002184	0,001566	0,005614	-0,002216
1486,470012	-438,589159	4,288547	1,500000	-0,450000	0,000000	4,293967	-0,013467	0,011428	3583904987,922608	-0,022836	0,001733	0,002121	0,001706	0,005624	-0,002208
1486,470012	-438,589159	4,288547	1,500000	-0,450000	0,000000	4,290903	-0,013488	0,011424	3583904987,932608	-0,022693	0,001924	0,002059	0,001740	0,005618	-0,002202
1486,441546	-438,598229	4,279141	1,500000	-0,450000	0,000000	4,285931	-0,013519	0,011415	3583904987,942609	-0,022546	0,002111	0,001997	0,001874	0,005623	-0,002192
1486,441546	-438,598229	4,279141	1,500000	-0,450000	0,000000	4,282928	-0,013537	0,011410	3583904987,952607	-0,022395	0,002295	0,001936	0,001904	0,005615	-0,002185
1486,395462	-438,578441	4,271889	1,500000	-0,450000	0,000000	4,277392	-0,013560	0,011403	3583904987,962610	-0,022239	0,002476	0,001876	0,002066	0,005611	-0,002176
1486,395462	-438,578441	4,271889	1,500000	-0,450000	0,000000	4,274049	-0,013573	0,011399	3583904987,972606	-0,022081	0,002653	0,001816	0,002112	0,005598	-0,002169
1486,332042	-438,557975	4,263502	1,500000	-0,450000	0,000000	4,269160	-0,013600	0,011404	3583904987,982607	-0,021918	0,002826	0,001757	0,002238	0,005597	-0,002173
1486,332042	-438,557975	4,263502	1,500000	-0,450000	0,000000	4,266207	-0,013616	0,011407	3583904987,992610	-0,021752	0,002996	0,001699	0,002262	0,005586	-0,002174
1486,347146	-438,560074	4,255576	1,500000	-0,450000	0,000000	4,261105	-0,013650	0,011417	3583904988,002611	-0,021582	0,003162	0,001640	0,002399	0,005593	-0,002183
1486,347146	-438,560074	4,255576	1,500000	-0,450000	0,000000	4,258024	-0,013671	0,011423	3583904988,012608	-0,021409	0,003324	0,001583	0,002428	0,005586	-0,002188
1486,261376	-438,547212	4,244999	1,500000	-0,450000	0,000000	4,253026	-0,013678	0,011426	3583904988,022611	-0,021231	0,003482	0,001527	0,002558	0,005566	-0,002188
1486,261376	-438,547212	4,244999	1,500000	-0,450000	0,000000	4,250008	-0,013682	0,011428	3583904988,032609	-0,021051	0,003638	0,001471	0,002583	0,005543	-0,002186
1486,185915	-438,538402	4,235031	1,500000	-0,450000	0,000000	4,244000	-0,013718	0,011434	3583904988,042609	-0,020866	0,003789	0,001415	0,002765	0,005553	-0,002192
1486,185915	-438,538402	4,235031	1,500000	-0,450000	0,000000	4,240371	-0,013740	0,011438	3583904988,052611	-0,020680	0,003937	0,001361	0,002820	0,005548	-0,002194
1486,148737	-438,472816	4,226776	1,500000	-0,450000	0,000000	4,234234	-0,013784	0,011443	3583904988,062612	-0,020490	0,004081	0,001308	0,003007	0,005564	-0,002199
1486,148737	-438,472816	4,226776	1,500000	-0,450000	0,000000	4,230528	-0,013810	0,011447	3583904988,072608	-0,020298	0,004222	0,001255	0,003065	0,005563	-0,002201
1486,108083	-438,497470	4,217018	1,500000	-0,450000	0,000000	4,225023	-0,013840	0,011475	3583904988,082612	-0,020102	0,004359	0,001204	0,003216	0,005565	-0,002228
1486,108083	-438,497470	4,217018	1,500000	-0,450000	0,000000	4,221698	-0,013858	0,011492	3583904988,092610	-0,019904	0,004493	0,001153	0,003252	0,005555	-0,002243
1486,093981	-438,437235	4,206312	1,500000	-0,450000	0,000000	4,215828	-0,013886	0,011492	3583904988,102613	-0,019703	0,004623	0,001103	0,003421	0,005556	-0,002241
1486,093981	-438,437235	4,206312	1,500000	-0,450000	0,000000	4,212284	-0,013902	0,011493	3583904988,112613	-0,019499	0,004750	0,001053	0,003467	0,005546	-0,002240
1486,087474	-438,451412	4,195274	1,500000	-0,450000	0,000000	4,205906	-0,013918	0,011517	3583904988,122613	-0,019292	0,004873	0,001005	0,003661	0,005533	-0,002261
1486,087474	-438,451412	4,195274	1,500000	-0,450000	0,000000	4,202054	-0,013927	0,011531	3583904988,132610	-0,019084	0,004993	0,000957	0,003722	0,005515	-0,002273
1486,049819	-438,394487	4,185318	1,500000	-0,450000	0,000000	4,195359	-0,013935	0,011534	3583904988,142613	-0,018873	0,005109	0,000910	0,003930	0,005497	-0,002272
1486,049819	-438,394487	4,185318	1,500000	-0,450000	0,000000	4,191316	-0,013940	0,011536	3583904988,152612	-0,018660	0,005222	0,000864	0,003998	0,005475	-0,002271
1486,030872	-438,357885	4,171526	1,500000	-0,450000	0,000000	4,184934	-0,013958	0,011560	3583904988,162620	-0,018445	0,005332	0,000819	0,004189	0,005465	-0,002292
1486,030872	-438,357885	4,171526	1,500000	-0,450000	0,000000	4,181079	-0,013969	0,011574	3583904988,172612	-0,018228	0,005438	0,000775	0,004245	0,005448	-0,002304
1486,002001	-438,295949	4,160295	1,500000	-0,450000	0,000000	4,173293	-0,013983	0,011597	3583904988,182614	-0,018008	0,005541	0,000731	0,004507	0,005435	-0,002324
1486,002001	-438,295949	4,160295	1,500000	-0,450000	0,000000	4,168590	-0,013991	0,011611	3583904988,192612	-0,017787	0,005641	0,000689	0,004605	0,005416	-0,002335
1486,001681	-438,277169	4,147488	1,500000	-0,450000	0,000000	4,161305	-0,014008	0,011644	3583904988,202614	-0,017564	0,005738	0,000647	0,004838	0,005404	-0,002365
1486,001681	-438,277169	4,147488	1,500000	-0,450000	0,000000	4,156905	-0,014018	0,011664	3583904988,212613	-0,017340	0,005831	0,000606	0,004918	0,005387	-0,002382
1485,993166	-438,221906	4,136465	1,500000	-0,450000	0,000000	4,149179	-0,014024	0,011684	3583904988,222620	-0,017113	0,005921	0,000565	0,005172	0,005366	-0,002397
1485,993166	-438,221906	4,136465	1,500000	-0,450000	0,000000	4,144513	-0,014028	0,011695	3583904988,232614	-0,016885	0,006008	0,000526	0,005263	0,005342	-0,002405
1486,000870	-438,182184	4,123522	1,500000	-0,450000	0,000000	4,137332	-0,014033	0,011724	3583904988,242617	-0,016655	0,006092	0,000487	0,005485	0,005320	-0,002430
1486,000870	-438,182184	4,123522	1,500000	-0,450000	0,000000	4,132995	-0,014036	0,011742	3583904988,252614	-0,016439	0,006172	0,000462	0,005557	0,005296	-0,002444
1485,998346	-438,101033	4,110819	1,500000	-0,450000	0,000000	4,125253	-0,014035	0,011768	3583904988,262617	-0,016222	0,006249	0,000438	0,005806	0,005268	-0,002466
1485,998346	-438,101033	4,110819	1,500000	-0,450000	0,000000	4,120578	-0,014035	0,011784	3583904988,272614	-0,016005	0,006323	0,000416	0,005893	0,005240	-0,002478
1486,020544	-438,089501	4,099667	1,500000	-0,450000	0,000000	4,112727	-0,014035	0,011826	3583904988,282615	-0,015786	0,006393	0,000394	0,006145	0,005213	-0,002515
1486,020544	-438,089501	4,099667	1,500000	-0,450000	0,000000	4,107985	-0,014036	0,011851	3583904988,292616	-0,015567	0,006461	0,000373	0,006233	0,005185	-0,002536
1486,001306	-438,014960	4,087646	1,500000	-0,450000	0,000000	4,100708	-0,014027	0,011871	3583904988,302617	-0,015347	0,006525	0,000352	0,006453	0,005150	-0,002551
1486,001306	-438,014960	4,087646	1,500000	-0,450000	0,000000	4,096313	-0,014022	0,011883	3583904988,312614	-0,015126	0,006586	0,000333	0,006520	0,005118	-0,002558
1485,975558	-437,967883	4,075072	1,500000	-0,450000	0,000000	4,088901	-0,014026	0,011920	3583904988,322618	-0,014903	0,006644	0,000314	0,006745	0,005095	-0,002591
1485,975558	-437,967883	4,075072	1,500000	-0,450000	0,000000	4,084424	-0,014029	0,011942	3583904988,332615	-0,014674	0,006700	0,000296	0,006814	0,005070	-0,002609
1485,961854	-437,907992	4,063503	1,500000	-0,450000	0,000000	4,076744	-0,014041	0,011974	3583904988,342618	-0,014444	0,006754	0,000278	0,007050	0,005055	-0,002637
1485,961854	-437,907992	4,063503	1,500000	-0,450000	0,000000	4,072106	-0,014048	0,011993	3583904988,352618	-0,014213	0,006804	0,000261	0,007126	0,005035	-0,002652
1486,014205	-437,881716	4,052043	1,500000	-0,450000	0,000000	4,064727	-0,014058	0,012029	3583904988,362618	-0,013982	0,006851	0,000245	0,007344	0,005017	-0,002683
1486,014205	-437,881716	4,052043	1,500000	-0,450000	0,000000	4,060270	-0,014064	0,012050	3583904988,372616	-0,013750	0,006895	0,000230	0,007407	0,004996	-0,002701
1486,001835	-437,853968	4,039238	1,500000	-0,450000	0,000000	4,053043	-0,014046	0,012073	3583904988,382618	-0,013516	0,006935	0,000215	0,007616	0,004952	-0,002718
1486,001835	-437,853968	4,039238	1,500000	-0,450000	0,000000	4,048679	-0,014036	0,012087	3583904988,392617	-0,013283	0,006973	0,000201	0,007672	0,004916	-0,002727
1486,017130	-437,853170	4,030535	1,500000	-0,450000	0,000000	4,040975	-0,014035	0,012107	3583904988,402616	-0,013049	0,007008	0,000187	0,007903	0,004888	-0,002741
1486,017130	-437,853170	4,030535	1,500000	-0,450000	0,000000	4,036323	-0,014034	0,012119	3583904988,412618	-0,012816	0,007040	0,000175	0,007973	0,004861	-0,002748
1486,056075	-437,855090	4,019549	1,500000	-0,450000	0,000000	4,030069	-0,014027	0,012126	3583904988,422620	-0,012560	0,007071	0,000145	0,008125	0,004829	-0,002750
1486,056075	-437,855090	4,019549	1,500000	-0,450000	0,000000	4,026292	-0,014023	0,012131	3583904988,432618	-0,012304	0,007099	0,000116	0,008147	0,004800	-0,002750
1486,049825	-437,809034	4,010303	1,500000	-0,450000	0,000000	4,019664	-0,014005	0,012133	3583904988,442620	-0,012048	0,007124	0,000088	0,008318	0,004757	-0,002746
1486,049825	-437,809034	4,010303	1,500000	-0,450000	0,000000	4,015662	-0,013995	0,012134	3583904988,452619	-0,011791	0,007146	0,000060	0,008351	0,004721	-0,002742
1486,048314	-437,804839	4,001991	1,500000	-0,450000	0,000000	4,009586	-0,013991	0,012153	3583904988,462621	-0,011535	0,007165	0,000033	0,008491	0,004691	-0,002756
1486,048314	-437,804839	4,001991	1,500000	-0,450000	0,000000	4,005917	-0,013988	0,012164	3583904988,472619	-0,011278	0,007181	0,000007	0,008504	0,004662	-0,002763
1486,084269	-437,773998	3,993182	1,500000	-0,450000	0,000000	4,000412	-0,013987	0,012173	3583904988,482621	-0,011021	0,007194	-0,000019	0,008614	0,004636	-0,002767
1486,084269	-437,773998	3,993182	1,500000	-0,450000	0,000000	3,997088	-0,013987	0,012178	3583904988,492619	-0,010765	0,007204	-0,000044	0,008608	0,004610	-0,002768
1486,116960	-437,778991	3,985534	1,500000	-0,450000	0,000000	3,991595	-0,013972	0,012193	3583904988,502622	-0,010509	0,007211	-0,000068	0,008716	0,004570	-0,002777
1486,116960	-437,778991	3,985534	1,500000	-0,450000	0,000000	3,988278	-0,013963	0,012203	3583904988,512619	-0,010253	0,007216	-0,000092	0,008709	0,004535	-0,002782
1486,155609	-437,799334	3,977368	1,500000	-0,450000	0,000000	3,983249	-0,013945	0,012206	3583904988,522622	-0,009998	0,007217	-0,000115	0,008792	0,004492	-0,002780
1486,155609	-437,799334	3,977368	1,500000	-0,450000	0,000000	3,980212	-0,013934	0,012208	3583904988,532622	-0,009744	0,007215	-0,000137	0,008770	0,004456	-0,002777
1486,156913	-437,775330	3,971452	1,500000	-0,450000	0,000000	3,975147	-0,013912	0,012202	3583904988,542623	-0,009491	0,007210	-0,000159	0,008855	0,004410	-0,002764
1486,156913	-437,775330	3,971452	1,500000	-0,450000	0,000000	3,972089	-0,013899	0,012198	3583904988,552620	-0,009239	0,007203	-0,000179	0,008833	0,004372	-0,002755
1486,170923	-437,775003	3,964818	1,500000	-0,450000	0,000000	3,967902	-0,013890	0,012205	3583904988,562623	-0,008988	0,007193	-0,000200	0,008871	0,004339	-0,002757
1486,170923	-437,775003	3,964818	1,500000	-0,450000	0,000000	3,965374	-0,013885	0,012209	3583904988,572620	-0,008738	0,007180	-0,000219	0,008822	0,004308	-0,002757
1486,195224	-437,777615	3,959902	1,500000	-0,450000	0,000000	3,961223	-0,013876	0,012212	3583904988,582621	-0,008490	0,007164	-0,000238	0,008858	0,004275	-0,002755
1486,195224	-437,777615	3,959902	1,500000	-0,450000	0,000000	3,958717	-0,013871	0,012213	3583904988,592623	-0,008244	0,007146	-0,000256	0,008808	0,004245	-0,002752
1486,256089	-437,806760	3,954767	1,500000	-0,450000	0,000000	3,955259	-0,013858	0,012213	3583904988,602623	-0,007999	0,007125	-0,000274	0,008808	0,004208	-0,002748
1486,256089	-437,806760	3,954767	1,500000	-0,450000	0,000000	3,953171	-0,013850	0,012213	3583904988,612621	-0,007756	0,007101	-0,000291	0,008736	0,004175	-0,002743
1486,261628	-437,771422	3,950319	1,500000	-0,450000	0,000000	3,949880	-0,013822	0,012202	3583904988,622624	-0,007516	0,007075	-0,000307	0,008727	0,004123	-0,002726
1486,261628	-437,771422	3,950319	1,500000	-0,450000	0,000000	3,947893	-0,013804	0,012195	3583904988,632622	-0,007277	0,007047	-0,000322	0,008651	0,004082	-0,002714
1486,285431	-437,782927	3,945471	1,500000	-0,450000	0,000000	3,944934	-0,013792	0,012204	3583904988,642622	-0,007041	0,007016	-0,000338	0,008626	0,004044	-0,002719
1486,285431	-437,782927	3,945471	1,500000	-0,450000	0,000000	3,943148	-0,013784	0,012210	3583904988,652624	-0,006807	0,006982	-0,000352	0,008540	0,004011	-0,002721
1486,287664	-437,817791	3,940539	1,500000	-0,450000	0,000000	3,940152	-0,013770	0,012209	3583904988,662625	-0,006575	0,006946	-0,000366	0,008517	0,003973	-0,002715
1486,287664	-437,817791	3,940539	1,500000	-0,450000	0,000000	3,938344	-0,013761	0,012209	3583904988,672622	-0,006347	0,006908	-0,000379	0,008433	0,003940	-0,002710
1486,281136	-437,795290	3,936722	1,500000	-0,450000	0,000000	3,935302	-0,013755	0,012195	3583904988,682626	-0,006121	0,006868	-0,000392	0,008414	0,003911	-0,002692
1486,281136	-437,795290	3,936722	1,500000	-0,450000	0,000000	3,933465	-0,013752	0,012186	3583904988,692623	-0,005897	0,006825	-0,000404	0,008332	0,003884	-0,002680
1486,280403	-437,820118	3,933234	1,500000	-0,450000	0,000000	3,930847	-0,013752	0,012190	3583904988,702626	-0,005677	0,006781	-0,000416	0,008292	0,003860	-0,002680
1486,280403	-437,820118	3,933234	1,500000	-0,450000	0,000000	3,929267	-0,013752	0,012192	3583904988,712626	-0,005460	0,006734	-0,000427	0,008198	0,003836	-0,002679
1486,300007	-437,827927	3,928348	1,500000	-0,450000	0,000000	3,926934	-0,013753	0,012184	3583904988,722627	-0,005246	0,006686	-0,000437	0,008144	0,003813	-0,002667
1486,300007	-437,827927	3,928348	1,500000	-0,450000	0,000000	3,925526	-0,013753	0,012178	3583904988,732624	-0,005035	0,006635	-0,000447	0,008041	0,003789	-0,002659
1486,299904	-437,793135	3,923718	1,500000	-0,450000	0,000000	3,922743	-0,013745	0,012172	3583904988,742627	-0,004827	0,006583	-0,000457	0,008012	0,003758	-0,002648
1486,299904	-437,793135	3,923718	1,500000	-0,450000	0,000000	3,921064	-0,013741	0,012168	3583904988,752625	-0,004623	0,006529	-0,000466	0,007925	0,003730	-0,002641
1486,305606	-437,799504	3,919866	1,500000	-0,450000	0,000000	3,918219	-0,013738	0,012180	3583904988,762628	-0,004422	0,006473	-0,000474	0,007900	0,003702	-0,002649
1486,305606	-437,799504	3,919866	1,500000	-0,450000	0,000000	3,916502	-0,013736	0,012187	3583904988,772624	-0,004225	0,006416	-0,000482	0,007816	0,003676	-0,002653
1486,279352	-437,781403	3,915865	1,500000	-0,450000	0,000000	3,913941	-0,013733	0,012189	3583904988,782628	-0,004031	0,006357	-0,000490	0,007776	0,003649	-0,002651
1486,279352	-437,781403	3,915865	1,500000	-0,450000	0,000000	3,912397	-0,013731	0,012190	3583904988,792625	-0,003840	0,006297	-0,000497	0,007684	0,003623	-0,002648
1486,270182	-437,807054	3,912164	1,500000	-0,450000	0,000000	3,909881	-0,013740	0,012197	3583904988,802628	-0,003653	0,006236	-0,000503	0,007644	0,003608	-0,002653
1486,270182	-437,807054	3,912164	1,500000	-0,450000	0,000000	3,908363	-0,013746	0,012202	3583904988,812626	-0,003470	0,006173	-0,000509	0,007551	0,003590	-0,002655
1486,234511	-437,790921	3,908530	1,500000	-0,450000	0,000000	3,905983	-0,013752	0,012195	3583904988,822628	-0,003290	0,006108	-0,000515	0,007504	0,003574	-0,002645
1486,234511	-437,790921	3,908530	1,500000	-0,450000	0,000000	3,904547	-0,013757	0,012190	3583904988,832628	-0,003115	0,006043	-0,000520	0,007409	0,003554	-0,002638
1486,202761	-437,784834	3,904159	1,500000	-0,450000	0,000000	3,902243	-0,013773	0,012194	3583904988,842628	-0,002943	0,005976	-0,000525	0,007359	0,003547	-0,002640
1486,202761	-437,784834	3,904159	1,500000	-0,450000	0,000000	3,900853	-0,013783	0,012196	3583904988,852627	-0,002774	0,005909	-0,000530	0,007262	0,003534	-0,002639
1486,164532	-437,766925	3,900729	1,500000	-0,450000	0,000000	3,898284	-0,013802	0,012200	3583904988,862630	-0,002610	0,005840	-0,000534	0,007228	0,003529	-0,002641
1486,164532	-437,766925	3,900729	1,500000	-0,450000	0,000000	3,896735	-0,013813	0,012202	3583904988,872626	-0,002450	0,005771	-0,000538	0,007140	0,003516	-0,002641
1486,148289	-437,743842	3,895761	1,500000	-0,450000	0,000000	3,894443	-0,013835	0,012211	3583904988,882636	-0,002293	0,005701	-0,000541	0,007092	0,003514	-0,002648
1486,148289	-437,743842	3,895761	1,500000	-0,450000	0,000000	3,893060	-0,013848	0,012216	3583904988,892629	-0,002140	0,005629	-0,000544	0,006997	0,003503	-0,002651
1486,066615	-437,764519	3,891172	1,500000	-0,450000	0,000000	3,890259	-0,013863	0,012228	3583904988,902631	-0,001991	0,005558	-0,000546	0,006977	0,003493	-0,002661
1486,066615	-437,764519	3,891172	1,500000	-0,450000	0,000000	3,888569	-0,013871	0,012236	3583904988,912628	-0,001846	0,005485	-0,000549	0,006898	0,003478	-0,002665
1486,055378	-437,768786	3,886547	1,500000	-0,450000	0,000000	3,885734	-0,013909	0,012232	3583904988,922632	-0,001705	0,005412	-0,000551	0,006881	0,003493	-0,002661
1486,055378	-437,768786	3,886547	1,500000	-0,450000	0,000000	3,884022	-0,013932	0,012230	3583904988,932629	-0,001567	0,005339	-0,000552	0,006804	0,003492	-0,002657
1485,993114	-437,724501	3,880586	1,500000	-0,450000	0,000000	3,881159	-0,013950	0,012227	3583904988,942632	-0,001434	0,005265	-0,000554	0,006789	0,003487	-0,002652
1485,993114	-437,724501	3,880586	1,500000	-0,450000	0,000000	3,879431	-0,013961	0,012225	3583904988,952631	-0,001304	0,005191	-0,000554	0,006714	0,003475	-0,002648
1485,973653	-437,731998	3,875951	1,500000	-0,450000	0,000000	3,876030	-0,013992	0,012241	3583904988,962627	-0,001178	0,005116	-0,000555	0,006728	0,003482	-0,002663
1485,973653	-437,731998	3,875951	1,500000	-0,450000	0,000000	3,873977	-0,014011	0,012251	3583904988,972628	-0,001055	0,005041	-0,000555	0,006670	0,003477	-0,002671
1485,895101	-437,747496	3,869936	1,500000	-0,450000	0,000000	3,870903	-0,014030	0,012254	3583904988,982632	-0,000936	0,004966	-0,000555	0,006667	0,003473	-0,002672
1485,895101	-437,747496	3,869936	1,500000	-0,450000	0,000000	3,869048	-0,014042	0,012256	3583904988,992630	-0,000821	0,004891	-0,000554	0,006600	0,003461	-0,002671
1485,855624	-437,752029	3,863088	1,500000	-0,450000	0,000000	3,865548	-0,014080	0,012251	3583904989,002634	-0,000710	0,004815	-0,000553	0,006620	0,003476	-0,002665
1485,855624	-437,752029	3,863088	1,500000	-0,450000	0,000000	3,863435	-0,014103	0,012248	3583904989,012632	-0,000602	0,004740	-0,000552	0,006566	0,003476	-0,002660
1485,840682	-437,649639	3,858513	1,500000	-0,450000	0,000000	3,859450	-0,014132	0,012244	3583904989,022634	-0,000497	0,004664	-0,000551	0,006612	0,003483	-0,002655
1485,840682	-437,649639	3,858513	1,500000	-0,450000	0,000000	3,857044	-0,014150	0,012242	3583904989,032631	-0,000396	0,004589	-0,000549	0,006574	0,003478	-0,002651
1485,747300	-437,711171	3,851160	1,500000	-0,450000	0,000000	3,853781	-0,014167	0,012281	3583904989,042634	-0,000299	0,004513	-0,000546	0,006581	0,003469	-0,002688
1485,747300	-437,711171	3,851160	1,500000	-0,450000	0,000000	3,851811	-0,014177	0,012305	3583904989,052632	-0,000204	0,004438	-0,000544	0,006521	0,003454	-0,002709
1485,698411	-437,693643	3,842755	1,500000	-0,450000	0,000000	3,847713	-0,014220	0,012295	3583904989,062632	-0,000114	0,004363	-0,000541	0,006573	0,003475	-0,002698
1485,698411	-437,693643	3,842755	1,500000	-0,450000	0,000000	3,845239	-0,014246	0,012289	3583904989,072631	-0,000026	0,004288	-0,000538	0,006539	0,003478	-0,002691
1485,631752	-437,714598	3,833982	1,500000	-0,450000	0,000000	3,840418	-0,014281	0,012292	3583904989,082634	0,000058	0,004213	-0,000535	0,006628	0,003490	-0,002692
1485,631752	-437,714598	3,833982	1,500000	-0,450000	0,000000	3,837508	-0,014302	0,012294	3583904989,092632	0,000139	0,004139	-0,000531	0,006617	0,003488	-0,002693
1485,592537	-437,701470	3,825794	1,500000	-0,450000	0,000000	3,832279	-0,014341	0,012287	3583904989,102635	0,000217	0,004064	-0,000527	0,006727	0,003505	-0,002684
1485,592537	-437,701470	3,825794	1,500000	-0,450000	0,000000	3,829121	-0,014365	0,012283	3583904989,112633	0,000293	0,003990	-0,000523	0,006728	0,003506	-0,002678
1485,548099	-437,689389	3,817220	1,500000	-0,450000	0,000000	3,823974	-0,014395	0,012285	3583904989,122636	0,000365	0,003917	-0,000518	0,006833	0,003513	-0,002679
1485,548099	-437,689389	3,817220	1,500000	-0,450000	0,000000	3,820866	-0,014413	0,012287	3583904989,132635	0,000434	0,003844	-0,000513	0,006830	0,003508	-0,002678
1485,521870	-437,666409	3,807461	1,500000	-0,450000	0,000000	3,815596	-0,014441	0,012293	3583904989,142636	0,000500	0,003771	-0,000507	0,006941	0,003513	-0,002682
1485,521870	-437,666409	3,807461	1,500000	-0,450000	0,000000	3,812414	-0,014458	0,012296	3583904989,152633	0,000564	0,003698	-0,000501	0,006941	0,003507	-0,002683
1485,445606	-437,686460	3,796627	1,500000	-0,450000	0,000000	3,806631	-0,014479	0,012307	3583904989,162637	0,000624	0,003626	-0,000495	0,007078	0,003505	-0,002692
1485,445606	-437,686460	3,796627	1,500000	-0,450000	0,000000	3,803139	-0,014491	0,012314	3583904989,172632	0,000682	0,003554	-0,000489	0,007093	0,003494	-0,002696
1485,420907	-437,673271	3,784186	1,500000	-0,450000	0,000000	3,796742	-0,014529	0,012310	3583904989,182637	0,000738	0,003483	-0,000482	0,007261	0,003510	-0,002691
1485,420907	-437,673271	3,784186	1,500000	-0,450000	0,000000	3,792879	-0,014552	0,012308	3583904989,192636	0,000790	0,003412	-0,000475	0,007295	0,003510	-0,002686
1485,397380	-437,691438	3,773969	1,500000	-0,450000	0,000000	3,785623	-0,014576	0,012312	3583904989,202637	0,000841	0,003342	-0,000468	0,007506	0,003511	-0,002687
1485,397380	-437,691438	3,773969	1,500000	-0,450000	0,000000	3,781241	-0,014590	0,012314	3583904989,212635	0,000888	0,003272	-0,000461	0,007565	0,003503	-0,002687
1485,365918	-437,657361	3,763439	1,500000	-0,450000	0,000000	3,774551	-0,014608	0,012308	3583904989,222637	0,000933	0,003202	-0,000453	0,007745	0,003499	-0,002678
1485,365918	-437,657361	3,763439	1,500000	-0,450000	0,000000	3,770511	-0,014618	0,012305	3583904989,232636	0,000976	0,003133	-0,000445	0,007784	0,003487	-0,002672
1485,384824	-437,643825	3,750373	1,500000	-0,450000	0,000000	3,763904	-0,014637	0,012316	3583904989,242639	0,001017	0,003065	-0,000437	0,007957	0,003483	-0,002681
1485,384824	-437,643825	3,750373	1,500000	-0,450000	0,000000	3,759914	-0,014649	0,012323	3583904989,252637	0,001055	0,002997	-0,000428	0,007992	0,003472	-0,002685
1485,375695	-437,632349	3,738618	1,500000	-0,450000	0,000000	3,752333	-0,014648	0,012332	3583904989,262635	0,001090	0,002929	-0,000420	0,008215	0,003449	-0,002690
1485,375695	-437,632349	3,738618	1,500000	-0,450000	0,000000	3,747755	-0,014648	0,012338	3583904989,272636	0,001123	0,002862	-0,000411	0,008279	0,003425	-0,002692
1485,356522	-437,602724	3,725998	1,500000	-0,450000	0,000000	3,740338	-0,014651	0,012346	3583904989,282639	0,001154	0,002796	-0,000402	0,008491	0,003406	-0,002696
1485,356522	-437,602724	3,725998	1,500000	-0,450000	0,000000	3,735859	-0,014653	0,012351	3583904989,292636	0,001183	0,002730	-0,000393	0,008548	0,003386	-0,002698
1485,415655	-437,558086	3,714999	1,500000	-0,450000	0,000000	3,728160	-0,014662	0,012366	3583904989,302639	0,001209	0,002665	-0,000384	0,008772	0,003372	-0,002709
1485,415655	-437,558086	3,714999	1,500000	-0,450000	0,000000	3,723510	-0,014667	0,012375	3583904989,312638	0,001234	0,002600	-0,000374	0,008836	0,003354	-0,002714
1485,426704	-437,549311	3,703159	1,500000	-0,450000	0,000000	3,716349	-0,014647	0,012398	3583904989,322640	0,001256	0,002536	-0,000365	0,009030	0,003311	-0,002732
1485,426704	-437,549311	3,703159	1,500000	-0,450000	0,000000	3,712024	-0,014635	0,012412	3583904989,332637	0,001276	0,002473	-0,000355	0,009074	0,003275	-0,002742
1485,416368	-437,509478	3,691625	1,500000	-0,450000	0,000000	3,704727	-0,014623	0,012423	3583904989,342640	0,001293	0,002410	-0,000346	0,009274	0,003241	-0,002748
1485,416368	-437,509478	3,691625	1,500000	-0,450000	0,000000	3,700320	-0,014616	0,012431	3583904989,352638	0,001309	0,002348	-0,000336	0,009321	0,003212	-0,002752
1485,451424	-437,513188	3,681304	1,500000	-0,450000	0,000000	3,693094	-0,014616	0,012451	3583904989,362641	0,001322	0,002286	-0,000327	0,009515	0,003189	-0,002768
1485,451424	-437,513188	3,681304	1,500000	-0,450000	0,000000	3,688731	-0,014616	0,012463	3583904989,372638	0,001334	0,002226	-0,000317	0,009557	0,003166	-0,002776
1485,528859	-437,481855	3,671139	1,500000	-0,450000	0,000000	3,682011	-0,014602	0,012469	3583904989,382641	0,001343	0,002166	-0,000307	0,009723	0,003130	-0,002777
1485,528859	-437,481855	3,671139	1,500000	-0,450000	0,000000	3,677953	-0,014593	0,012472	3583904989,392639	0,001350	0,002107	-0,000298	0,009748	0,003099	-0,002776
1485,570808	-437,476183	3,661776	1,500000	-0,450000	0,000000	3,671480	-0,014558	0,012487	3583904989,402641	0,001355	0,002048	-0,000288	0,009899	0,003041	-0,002785
1485,570808	-437,476183	3,661776	1,500000	-0,450000	0,000000	3,667571	-0,014536	0,012496	3583904989,412639	0,001358	0,001990	-0,000278	0,009915	0,002997	-0,002789
1485,597003	-437,467942	3,653051	1,500000	-0,450000	0,000000	3,661506	-0,014506	0,012503	3583904989,422642	0,001359	0,001934	-0,000269	0,010044	0,002945	-0,002790
1485,597003	-437,467942	3,653051	1,500000	-0,450000	0,000000	3,657843	-0,014488	0,012508	3583904989,432641	0,001359	0,001877	-0,000259	0,010046	0,002905	-0,002790
1485,654769	-437,464752	3,643633	1,500000	-0,450000	0,000000	3,652179	-0,014467	0,012514	3583904989,442643	0,001356	0,001822	-0,000250	0,010152	0,002862	-0,002791
